"","GSM578408","GSM578409","GSM578410","GSM578411","GSM578412","GSM578413","GSM578414","GSM578415","GSM578416","GSM578417","GSM578418","GSM578419","GSM578420","GSM578421","GSM578422","GSM578423","GSM578424","GSM578425","GSM578426","GSM578427","GSM578428","GSM578429","GSM578430","GSM578431","GSM578432","GSM578433","GSM578434","GSM578435","GSM578436","GSM578437","GSM578438","GSM578439","GSM578440","GSM578441","GSM578442","GSM578443","GSM578444","GSM578445","GSM578446","GSM578447","GSM578448","GSM578449","GSM578450","GSM578451","GSM578452","GSM578453","GSM578454","GSM578455","GSM578456","GSM578457","GSM578458","GSM578459","GSM578460","GSM578461","GSM578462","GSM578463","GSM578464","GSM578465","GSM578466","GSM578467","GSM578468","GSM578469","GSM578470","GSM578471","GSM578472","GSM578473"
"A_06_P6748",0.231001423,-0.181937798,-0.305666061,-0.109970603,-0.450609607,-0.040708074,-0.208866056,0.261074014,0.248970919,0.031410939,-0.073667225,0.713679466,-0.104956233,0.185090309,0.658442652,-0.279580368,-0.06443682,-0.15985534,-0.303528693,-0.04937732,-0.370140681,-0.199226915,-0.305922264,0.623580636,0.521303342,-0.190634747,-0.133459952,0.887362603,-0.067248815,0.084570972,0.471183399,0.786985487,1.422967875,-0.03141883,0.259095808,-0.059882306,0.163155546,0.13825317,0.282462595,1.96587361,1.865177529,0.034375749,-0.247838644,2.21239169,0.02603554,-0.121591513,1.740651787,2.11179888,0.261744267,0.173396074,0.142046312,0.198674973,-0.107389026,-0.181093465,-0.165609484,-0.204437251,-0.133147767,-0.282576781,-0.203407916,-0.235607799,-0.156901653,-0.178763783,0.005293825,0.086162725,-0.044047455,0.001990177
"A_06_P6749",0.009045791,0.013780662,-0.183788085,0.038069177,0.035386931,-0.117103292,-0.04867681,0.083664206,-0.05447929,-0.062112071,-0.043964376,-0.082187024,-0.253617127,0.026516485,-0.222604781,-0.018646607,-0.198817104,-0.202231193,-0.158988642,-0.062796478,-0.116885706,0.047813749,-0.099285976,0.054735935,-0.130897753,0.00627752,-0.05002834,0.052101127,0.044721453,-0.045339025,0.093682957,0.081947402,0.215101336,0.140358976,0.008253693,0.070864456,-0.034489798,0.099025381,-0.138147137,0.264723209,0.220180241,-0.16769265,-0.17768472,0.276483219,-0.060801789,-0.035885353,0.275409102,0.31565295,0.081616659,0.094335149,0.132929751,0.155075491,1.024463056,0.850261272,1.014040389,0.886027769,0.710122243,1.194505028,1.059346629,0.912711882,-0.181179356,-0.124925565,0.570005487,0.533943765,0.352296977,0.381416046
"A_06_P6750",0.179020385,-0.08356093,0.009450471,0.119279029,0.095842307,0.049590725,0.075551819,0.374391021,0.008322713,0.129096393,0.001981457,0.607977724,-0.086326088,0.336739862,0.41031873,0.302067647,0.125836533,-0.074619669,-0.041486639,0.163963436,-0.103036899,0.011368229,-0.087463609,0.315360137,0.345321899,-0.061538941,-0.022000593,0.633149781,-0.091813815,0.118970178,0.412563821,0.491915685,0.704038926,-0.121360739,0.103362757,-0.008534388,0.049955726,0.061703248,-0.158677938,0.613831861,0.790128533,-0.34108432,-0.268942621,1.221276946,-0.162943155,0.034258191,0.860888206,1.187765244,0.284339097,0.345980575,0.349212678,0.367075007,0.111997331,-0.056563598,0.025735379,0.157891972,0.019650583,-0.034689359,-0.088953026,-0.018976976,0.758721938,0.744552857,-0.26809449,-0.428728394,0.312828959,0.355848729
"A_06_P6751",-0.323330503,0.414910047,0.15493301,0.114497863,0.250037423,0.288477936,0.273441081,-0.802693711,-0.157100505,-0.082479592,0.006867477,-0.791849564,0.199894127,-0.040725746,-0.066947747,0.078673959,0.043380731,-0.15112241,0.179395871,-0.549324815,0.092793251,-0.088198988,0.059821924,-0.36807701,-0.301869394,0.248285764,0.07895689,-0.611011379,0.289506898,-0.105482357,0.147264269,-0.795529433,-0.204675261,0.000111245,0.019976301,0.211403333,-0.031683255,0.099764423,0.059568496,-0.204369913,-0.128384382,0.197703206,0.033794076,-0.470066247,-0.032731905,-0.025710875,-0.34317726,-0.391824759,-0.215862745,-0.379454663,-0.264728202,-0.45794098,-0.27669993,-0.74079998,-1.192087354,-0.682905178,0.0636638,-0.052138899,-0.220946846,-0.051339659,0.111256907,0.034709145,-1.528796184,-1.640032547,-0.070057796,-0.162622771
"A_06_P6752",0.01418694,-0.122236804,0.086413604,-0.159395154,0.068954889,0.096284307,0.011826826,-0.331654067,-0.24538121,0.258136732,-0.128976989,0.024273054,-0.002176048,0.169877247,0.101978167,0.172935401,0.041737799,-0.071190606,-0.051068237,-0.050396973,0.004756909,-0.139427206,-0.076798787,-0.220851259,-0.116880063,-0.153169432,-0.202246441,0.036549065,-0.105187637,-0.038414366,-0.097604639,0.015441954,0.15880991,-0.073623823,-0.23930789,-0.029500394,-0.160791974,0.071904869,-0.234116599,-0.24637111,-0.189248836,-0.147683618,-0.257103702,-0.079798679,-0.139443888,-0.26358095,-0.254130658,-0.141975962,-0.023298558,-0.23948366,-0.189530146,-0.308908564,-0.129260335,-0.245395012,-0.063807134,-0.210140172,-0.240388142,-0.108439766,-0.254093044,-0.288965829,-0.41401525,-0.667603587,-0.065978605,0.214517019,-0.18945303,-0.062370755
"A_06_P6753",-0.005749194,-0.138010741,0.164178602,0.098399014,0.008706881,0.025329016,0.14162893,-0.071351764,-0.055610058,-0.039728348,0.050000771,0.222432162,0.09774635,0.186880431,0.145156095,-0.017919787,0.171067754,0.017819695,0.092161707,0.009606231,0.160974411,0.009386955,0.076307946,0.085137876,-0.015432329,0.098374398,-0.00933554,-0.090918515,0.139286658,0.015671442,0.240792612,0.116988753,0.043824586,0.032947882,0.197282291,0.105980194,-0.031056949,0.300690509,0.08794103,-0.012470177,0.103406888,-0.055719722,-0.215478574,0.226992846,0.069041598,-0.143023534,-0.21012129,0.209804949,-0.126358835,0.029420846,-0.132757099,-0.071728364,0.765542939,0.724374139,0.687345587,0.604330664,0.441427235,0.703294629,0.483806408,0.423459076,-0.328565325,-0.330262101,-0.017020154,-0.046154216,0.145006742,0.201685345
"A_06_P6754",-0.059603636,-0.244106551,0.056587914,0.054425753,0.11565497,-0.045806008,0.103850647,-0.021800573,-0.161502606,-0.043129472,0.043935519,-0.059353739,-0.020210651,-0.007593257,-0.024393057,-0.02068558,0.01681537,-0.022864032,0.059419505,-0.061423555,0.136849017,-0.046332538,0.100484425,-0.109616477,0.026243784,-0.090788023,0.024207282,-0.30360834,-0.022853068,-0.100188468,0.027164786,-0.171697668,-0.046502072,-0.004452977,-0.189702475,-0.433941083,-0.443322625,-0.137028624,-0.566586654,-0.162598026,-0.008805991,-0.359327908,-0.508748525,0.627817113,0.120719866,-0.360862921,-0.122243907,0.519805674,-0.084885937,-0.133641611,-0.147714172,-0.117237428,-0.173419664,-0.202379899,-0.107271894,-0.138473371,0.094869979,-0.005217604,-0.03258022,-0.026318715,-0.219796964,-0.15803146,-0.060875235,-0.052736673,-0.175011635,-0.067331516
"A_06_P6755",0.204810249,0.152925794,0.262924413,0.413109859,0.115858066,0.229146145,0.277670283,0.290036631,0.168313096,0.116120104,0.015883532,0.273750734,-0.00893607,-0.055188729,0.351112095,-0.196449573,-0.017079507,-0.04203239,-0.032690428,0.025754531,-0.163621097,-0.006836378,-0.280654361,0.145093488,0.192169032,0.101948182,0.045504728,0.501965576,0.203656325,-0.041271164,0.212411594,0.208016253,0.870613405,0.406126458,0.712940543,0.529140311,0.61800378,0.682546669,0.540310306,0.83522459,0.888543505,0.034271915,0.015430283,1.115650115,0.009488708,-0.13298955,0.688285783,1.077457057,-0.065921514,-0.053201464,0.026377417,0.016065696,0.637176273,0.6617112,0.54247638,0.681206344,0.697010761,0.406633663,0.415091914,0.525416683,0.86016763,0.959914125,-0.226388868,-0.550625832,-0.213419241,-0.26392081
"A_06_P6756",0.540106863,0.214201996,0.536690538,0.301758483,0.198109383,0.323985879,0.68538483,0.21010934,0.620159276,0.199374002,0.685832119,0.120193469,0.59015233,-0.107931668,0.557938937,0.141751551,0.604767339,0.063857002,0.732767221,0.396493937,0.773835571,0.254005401,0.727883637,0.145032483,0.615469485,0.332263856,0.194660544,0.244412676,0.840131349,0.124465362,0.608822584,0.065042404,0.442266674,0.110831952,0.333112066,0.048495355,0.162354626,-0.080363489,0.28496602,0.207679179,0.350037615,0.094104502,0.158768255,0.250217949,0.092812276,0.064059941,0.321882755,0.25443259,-0.202634639,-0.126564026,-0.017886598,-0.109397432,-0.021480436,0.206800881,0.121640055,0.022300359,0.22406044,0.345618307,0.242644107,0.165267686,0.015491558,0.099976178,-0.113381136,0.079688056,-0.011764383,-0.064505144
"A_06_P6757",0.068709733,-0.192636211,0.112791599,-0.149072647,0.262645534,0.007443418,0.10168809,-0.344580813,-0.39813824,0.087596645,-0.116215056,-0.004245943,0.063395984,-0.090148441,0.041065654,-0.036697516,0.016703607,-0.141385261,0.123326242,-0.059115225,0.126634675,-0.027801603,-0.040934292,-0.143861899,0.019227666,-0.067868736,-0.032135243,-0.039612433,0.181344064,-0.07998215,0.089243115,-0.088265851,0.371979166,0.100197947,0.0253942,-0.140715088,-0.170148579,-0.118830135,0.032453448,0.015215238,-0.045366606,0.007637295,-0.033888203,0.040164296,-0.106175417,-0.083691749,-0.017884303,0.137941977,-0.04294883,-0.211783826,-0.139580358,-0.171045451,-0.137787367,-0.188951825,-0.089662631,-0.169472545,-0.086483888,-0.035883365,-0.157442581,-0.292241079,-0.358971374,-0.573570171,-0.056263326,0.037504558,-0.305105568,0.028711003
"A_06_P6758",0.202718127,0.244743264,0.066834315,0.146056572,0.434882533,-0.154502358,0.094660939,0.046764301,0.265304536,-0.005861614,0.078977711,-0.135137972,-0.121585497,-0.217136826,0.072128185,-0.015173974,0.352894265,0.103083625,0.248466912,0.32022493,0.370560412,-0.092691319,0.18978442,0.036243981,0.215262766,-0.165064757,0.199815119,-0.099160054,0.083192077,-0.251493382,0.137947322,-0.029307713,0.112138592,-0.057760501,-0.114199684,-0.174289425,-0.265665094,0.07255968,-0.076338031,-0.024935938,0.018263223,-0.132035241,-0.119381649,0.264241858,0.078793676,0.03610359,-0.032750308,0.319546045,0.037999719,0.05297937,0.108833872,0.092030685,0.232851837,0.369286069,0.490224439,0.372180941,0.23943001,0.347731718,0.34392563,0.211859461,0.002238804,-0.060415514,0.334772888,0.302713562,-0.026182363,-0.152456744
"A_06_P6759",0.08146688,-0.049396468,-0.053602894,0.029052707,0.054093487,-0.148929483,-0.016179129,0.054021786,0.194703965,-0.053631083,0.078563344,-0.000573912,-0.204823957,-0.209006461,-0.015472029,-0.093446633,-0.094974034,-0.061407537,-0.127823637,0.113435651,-0.139773672,-0.070001127,-0.002372732,0.124156648,0.148454664,-0.025208882,0.098060715,0.112450115,-0.106802172,0.007629028,-0.035350926,0.114874486,0.115071594,-0.106767614,-0.110093069,-0.147165036,-0.223022353,-0.144453871,-0.244569137,-0.077714443,0.018543081,-0.036042285,-0.155311347,-0.008149758,-0.099515827,-0.176002971,-0.221579288,-0.105272799,0.02150387,0.181853942,0.072520778,0.082479124,0.368127047,0.489447297,0.475078205,0.321612904,0.277853919,0.047411745,0.16624723,0.074368165,0.06546699,0.08848169,-0.047539715,-0.117068966,0.260299558,-0.00444507
"A_06_P6760",-0.24537814,0.090935492,0.010423627,0.152149106,-0.033300576,0.025015116,-0.17477749,0.066839985,-0.033489837,0.032467198,-0.176838181,-0.084620583,0.008143482,-0.005534207,-0.139611833,0.045931138,-0.074897802,-0.162799317,-0.024279756,-0.059831568,-0.067780873,0.007560286,-0.011258521,-0.068825051,-0.108734611,-0.208630073,-0.132083579,-0.095104236,-0.106505835,-0.056364555,-0.053595799,0.061148197,0.256682868,-0.212001993,-0.382884616,0.140690031,-0.252831668,0.118668434,-0.4044681,0.098927176,0.182836261,-0.174586708,-0.068706704,0.063789538,-0.232022906,-0.12378776,0.150942763,0.210083229,-0.027379128,0.026970603,0.097257245,0.097060079,-0.041565848,-0.073206132,-0.149281004,-0.105011793,-0.036385654,-0.021547034,-0.052721044,-0.003212574,-0.130308753,-0.091345319,0.268579624,0.021374743,0.127656434,0.032367815
"A_06_P6761",0.069910672,-0.104564755,-0.062271223,0.097701359,0.033640955,-0.0614826,0.008949902,0.168224548,-0.002540764,0.075422112,0.158173436,0.223921335,-0.063767308,0.008588872,-0.006911324,-0.059289633,0.066936466,0.020378715,0.050314211,0.088404511,0.010373394,0.088127855,-0.092691659,0.108754647,0.120205007,0.161351928,0.096663516,0.139146306,-0.01392153,0.003662576,0.136231566,0.098804705,0.373753461,0.135228904,-0.108739614,0.048172618,-0.330256617,0.017612801,-0.502130445,0.162344436,0.173443269,-0.304764082,-0.39572302,0.38176377,-0.378946767,-0.321781441,0.119859308,0.319559338,0.027863905,-0.007306524,0.067564193,0.086516074,-0.01622092,-0.113183564,-0.142722121,-0.006671206,0.136544677,0.006183965,0.12689253,0.219916613,-0.105921215,-0.104560421,0.171829233,0.301248061,-0.122564684,-0.092936045
"A_06_P6762",-0.257932999,0.061006758,-0.260236908,-0.002601677,-0.288854728,-0.333469028,-0.304282158,-0.1340568,-0.128190331,-0.375867252,-0.170598851,-0.15649923,-0.379648759,-0.13239232,-0.420333344,-0.044647939,-0.319019203,-0.080535901,-0.282058207,-0.065860465,-0.36465273,-0.143204519,-0.377112586,-0.2130724,-0.307021199,-0.285155148,-0.343674461,-0.130871494,-0.315129696,-0.051508874,-0.300836383,-0.132494625,0.215424052,0.106953756,-0.273798646,0.045150479,-0.496591462,-0.088850834,-0.399767897,-0.174296901,-0.024850267,-0.212793584,-0.462098229,0.097057041,-0.205400506,-0.207389879,-0.042102113,0.035483392,-0.028617919,0.07837463,0.059222056,0.132877418,0.190620554,-0.131637404,0.035291411,0.067993304,0.263589542,0.219738444,0.238830622,0.205358411,0.593620507,0.619105357,-0.228238799,-0.447037799,-0.211025579,-0.142830423
"A_06_P6763",0.234175412,0.134542861,-0.002473215,0.165923495,-0.025198735,0.050802282,0.069181145,0.128707313,0.309152843,-0.130066465,-0.194669553,0.458405737,-0.278034962,0.092493578,0.198270978,0.033098568,0.074239603,0.041834267,-0.14942062,0.157414466,-0.176997741,0.086998949,-0.117192597,0.328166203,0.290986694,-0.106526469,0.020331164,0.40990079,-0.107700672,0.116547207,0.326116433,0.527011649,0.511768518,0.252023606,-0.064943971,0.09306443,-0.208208728,-0.177024965,-0.149328939,0.509101261,0.425054608,-0.466931719,-0.431024293,0.323023319,-0.476195708,-0.356809938,0.411073378,0.449574085,0.411747722,0.433366569,0.321682846,0.417469921,0.246151628,0.149360072,-0.263208895,0.251174112,0.247081787,-0.135134293,0.121845271,0.213985562,1.849270259,1.807070581,-1.442927756,-1.254646179,0.212606577,0.377122527
"A_06_P6764",0.10240844,0.259986581,0.106064231,-0.045476168,0.030296452,-0.096870066,0.137757361,-0.109163235,0.199110893,-0.029839752,-0.026587198,-0.312738107,0.017359263,-0.02554239,-0.091729204,0.05408798,-0.076379072,-0.152956437,0.109585525,-0.05981439,-0.06068966,-0.02780952,0.095630899,-0.238075242,-0.323925944,0.052315419,0.140517738,-0.153814422,0.187172878,-0.144995638,-0.02152446,-0.104328354,-0.125917049,0.100021252,-0.018678418,0.123335695,-0.105846523,0.194479711,0.088461565,-0.145740781,-0.079433269,0.011324163,0.015287205,-0.214478474,-0.023758984,-0.016703424,-0.195820407,-0.152045233,-0.055128888,-0.000767311,-0.163198349,-0.048911344,0.082138606,0.128163793,-0.031604836,0.111111168,0.229728647,0.017903638,0.154332638,0.220261732,0.334411359,0.333443954,-0.127436966,-0.113751424,-0.019592468,-0.097771758
"A_06_P6765",0.222451377,0.039252343,-0.07890069,0.081600259,-0.06458454,-0.023100707,0.008839426,0.187143512,0.302376504,-0.047137802,0.096407306,0.435436564,-0.299625612,-0.008325758,0.103835262,-0.028082928,0.014042854,0.085785721,-0.035912307,0.167794318,-0.085385044,-0.114878862,-0.199074444,0.206786718,0.217147416,-0.0187705,-0.116455513,0.31946273,-0.239511397,0.01824223,0.267654793,0.346618066,0.274654816,0.192792032,0.493261661,0.211176434,0.145781817,0.262007265,0.334754437,0.408126573,0.43987358,0.168030308,0.002221833,0.420406602,-0.028710775,0.064767464,0.330365848,0.419230368,0.252491345,0.258993697,0.201534004,0.159792673,0.136820427,-0.081983251,-0.162386197,0.102260032,0.124603145,0.038990315,0.069719868,0.213599652,0.462332554,0.463887335,-0.220736891,-0.027859553,-0.01932753,0.163976391
"A_06_P6766",-0.000179402,0.308031199,0.022818666,0.183086754,0.06716424,0.224857598,0.105826267,0.276865172,0.06145248,0.12593759,-0.176298779,0.051306591,-0.076334184,0.041744099,0.167033237,0.126204763,0.01072237,-0.037351817,0.057483716,0.107531627,-0.027801157,-0.063915709,0.029759511,0.125587283,0.040841705,0.154751012,-0.04630506,0.194016542,-0.004108541,0.078177514,0.06662769,0.136300759,0.399971685,0.13088803,0.043938952,0.268105114,0.024366918,0.263023175,-0.020208387,0.240978405,0.23620805,0.041605887,0.026232685,0.097837336,-0.12530499,0.04873425,0.122208437,0.18882215,0.064651803,0.149192561,0.08173921,0.165622131,-0.013821627,-0.144477267,-0.099766417,-0.191597278,-0.170494416,-0.214064245,-0.140813085,-0.133687531,-0.038212426,0.059410336,0.077443172,-0.07258247,0.187145741,0.203574032
"A_06_P6767",-0.083228245,-0.102182438,0.016117759,0.069617416,0.017895932,0.020202651,0.041346907,-0.211416701,-0.095813218,-0.011132211,0.159787835,0.057658803,0.0611405,0.041530402,0.017905452,0.050901944,0.078577037,-0.099531332,0.068978906,-0.119667093,0.055561443,-0.178461533,0.11475089,0.0219456,-0.11296772,0.030851993,0.086939672,-0.128853965,0.00143558,0.024295923,-0.086015496,-0.115278885,-0.031431305,0.116176223,-0.11950479,0.10468384,-0.255763492,0.064454203,-0.185832125,-0.132501424,-0.050760564,-0.022786727,-0.099710326,-0.103201156,-0.247757218,-0.10321442,-0.039967291,-0.059584619,-0.092825839,-0.06412194,0.046544168,-0.070698499,-0.25324044,-0.133520963,-0.231750406,-0.254708456,-0.195152655,-0.308414774,-0.280111959,-0.241567589,0.105239875,0.064091873,0.043956852,-0.104234342,0.152021413,0.061375453
"A_06_P6768",-0.134235676,-0.051074109,-0.066488924,-0.049655257,-0.050114963,0.148641706,0.18962676,0.053793929,-0.096077324,0.06731172,-0.060146237,-0.160550561,0.109081711,-0.024439301,0.029790471,0.053357953,-0.1893091,-0.123450229,-0.130936553,-0.037500498,-0.056655035,-0.043644755,0.027726133,0.107661229,-0.008680175,0.172900247,0.04290976,-0.043100305,-0.018259457,0.108019389,-0.203875121,-0.046573928,-0.589033526,-0.399925249,-0.477751563,-0.364262902,-0.262386017,-0.191142281,-0.068201915,-0.160989738,-0.354165437,-0.100857654,-0.213111734,-0.358134239,0.170067839,0.031230385,-0.070673396,-0.287556369,-0.030427577,0.112945559,0.101308147,-0.014811012,-0.079123477,0.110950262,0.199505104,-0.018440744,0.04163098,0.019864401,0.032205241,-0.062161352,-0.047033546,-0.094266701,0.02665676,-0.096137582,0.142738566,-0.123044778
"A_06_P6769",0.079243525,-0.075304496,-0.082589614,0.028983118,-0.078410014,0.005163064,-0.06858952,0.090205164,-0.006041798,0.098618926,-0.12944263,0.081245016,-0.222624198,-0.063197769,-0.014851602,0.055424527,-0.020674416,-0.035920493,0.135301697,0.079678608,-0.0317915,-0.029788264,-0.11630513,-0.082510846,-0.071780644,0.111325246,-0.142153772,0.098781568,-0.070880878,-0.018020029,-0.004559933,0.063964726,0.461572277,0.14671763,-0.047428022,0.152825838,-0.166181505,0.061468981,-0.168292398,0.260115242,0.407418108,0.00798225,0.008187579,0.185072973,-0.10582708,0.080050922,0.2251318,0.254402489,0.078491618,0.135744802,0.191469913,0.163893258,0.031128931,-0.210863889,0.062601958,-0.076178678,0.135855794,0.195182392,0.09939112,0.02037397,-0.026081687,-0.041433554,0.206612078,0.119747604,-0.032927267,0.031142471
"A_06_P6770",0.018931071,-0.11172109,0.100280206,-0.134858166,0.064831316,-0.102280993,0.010832926,0.002881971,-0.141954904,-0.002276301,0.065130623,-0.052082561,-0.059628577,-0.093659349,0.030226817,-0.018522372,0.072065922,0.120871292,0.030000282,-0.01887793,0.006100614,0.045246137,0.063044721,-0.198106311,-0.010173122,0.076799689,-0.036943173,-0.007432238,-0.008392343,0.085198193,-0.028419784,-0.080285363,0.031266525,0.187659659,-0.060956366,0.228282057,-0.007727856,0.171160745,0.116180781,-0.148420345,-0.167360071,0.27822979,0.120011639,-0.26692679,0.033238913,0.141550253,-0.176054579,-0.328882587,-0.013026114,-0.026701094,0.042390464,0.013114397,-0.041962951,-0.017613573,-0.018782317,0.021220122,0.020349037,0.156636788,0.076472728,0.054598318,-0.310264612,-0.253681978,0.452730955,0.321014977,-0.032887273,-0.035300519
"A_06_P6771",-0.151453834,0.121238632,-0.164041541,-0.141245135,0.037642772,-0.074643893,-0.211816905,-0.21054447,0.035417998,0.160352183,-0.073633351,-0.46649743,0.09695622,-0.409667128,-0.249209521,-0.264428874,-0.182502961,0.059469556,-0.013312217,-0.149378173,0.033548226,0.125853375,-0.068586235,-0.387612798,-0.117666568,0.008619448,0.119934472,-0.38182193,0.081535822,-0.082258988,-0.367545848,-0.381452303,-0.908983385,0.026502452,0.506726747,0.062690613,0.405754797,0.123654935,0.839671936,-0.676383008,-0.657236555,0.408907392,0.513075528,-0.535961098,0.295242694,0.386177545,-0.558811343,-0.638975795,-0.268856339,-0.323643097,-0.388413668,-0.379255844,-0.24734352,-0.055732652,0.222796983,-0.139504207,-0.341789188,-0.168578142,-0.226847361,-0.420232912,-1.10072309,-0.948190602,0.463899276,0.54656269,-0.198312843,-0.363827528
"A_06_P6772",-0.479972995,0.159152131,-0.347082882,-0.109120006,-0.197473967,0.014881965,-0.470665347,-0.357144183,-0.13601645,-0.093938833,-0.147408754,-0.694713392,0.01410529,-0.604576286,-0.272860118,-0.492458332,-0.47424962,-0.24609119,-0.220987452,-0.148940517,-0.330652289,-0.099254799,-0.13075175,-0.611235708,-0.62803553,0.061709392,-0.045816441,-0.43131329,-0.036737308,-0.091817182,-0.717170501,-0.429506077,0.099472822,0.052362351,0.249359854,-0.152444666,0.174547576,-0.228941477,-0.016336966,0.142495154,-0.598674717,-0.524239002,0.418946131,-0.692879137,-0.037421891,0.281232634,0.404077511,-0.666393014,-0.402460769,-0.272947192,-0.294554112,-0.242883116,0.003597377,0.032688231,-0.042554846,-0.050819226,-0.245043338,-0.419557397,-0.275231921,-0.178574652,0.370195293,0.23614377,-0.339167759,-0.598073565,0.265929649,0.203221371
