tx	gene_id	Cgla.t0000.b1.L001	Cgla.t0000.b1.L002	Cgla.t0000.b4.L001	Cgla.t0000.b4.L002	Cgla.t0015.b1.L001	Cgla.t0015.b1.L002	Cgla.t0015.b2.L001	Cgla.t0015.b2.L002	Cgla.t0030.b1.L001	Cgla.t0030.b1.L002	Cgla.t0030.b2.L001	Cgla.t0030.b2.L002	Cgla.t0045.b1.L001	Cgla.t0045.b1.L002	Cgla.t0045.b2.L001	Cgla.t0045.b2.L002	Cgla.t0060.b1.L001	Cgla.t0060.b1.L002	Cgla.t0060.b2.L001	Cgla.t0060.b2.L002	Cgla.t0090.b1.L001	Cgla.t0090.b1.L002	Cgla.t0090.b2.L001	Cgla.t0090.b2.L002	Cgla.t0120.b1.L001	Cgla.t0120.b1.L002	Cgla.t0120.b2.L001	Cgla.t0120.b2.L002	Cgla.t0180.b1.L001	Cgla.t0180.b1.L002	Cgla.t0180.b2.L001	Cgla.t0180.b2.L002	Cgla.t0240.b1.L001	Cgla.t0240.b1.L002	Cgla.t0240.b2.L001	Cgla.t0240.b2.L002	Cgla.t0360.b1.L001	Cgla.t0360.b1.L002	Cgla.t0360.b2.L001	Cgla.t0360.b2.L002	Cgla.t0480.b1.L001	Cgla.t0480.b1.L002	Cgla.t0480.b2.L001	Cgla.t0480.b2.L002
rna-gnl|PRJNA600925|mrna.GWK60_I01529	gene-GWK60_I01529	29.132718	27.706095	28.553291	28.08742	34.924865	38.57474	33.180511	35.007415	21.790447	21.84703	19.599815	19.285016	39.882695	38.729423	43.590692	44.855097	59.979001	62.908385	66.438918	66.089544	75.984965	73.990612	75.796384	79.187042	71.139408	70.614368	71.885136	70.691482	53.136737	51.390226	61.938765	61.37204	60.23653	58.323441	57.729686	55.638747	49.248429	51.479514	54.508892	52.863488	56.612513	59.047683	52.586691	51.430893
rna-gnl|PRJNA600925|mrna.GWK60_I01551	gene-GWK60_I01551	55.313532	51.678827	46.184812	53.831187	69.901899	69.082557	68.792699	66.279464	32.598416	33.521782	30.565161	31.664319	101.191872	109.269495	102.692419	112.214152	180.31031	178.032115	184.175222	194.895929	170.143781	174.723082	179.324651	172.841204	187.266339	184.735218	179.648529	173.409211	183.56279	183.507577	166.677038	185.996295	178.020045	180.026211	172.753267	178.442973	166.904176	165.024407	162.911913	170.1184	169.822116	164.595725	167.394354	173.9678
rna-gnl|PRJNA600925|mrna.GWK60_I01573	gene-GWK60_I01573	1.310027	1.142073	1.383099	1.631504	2.510087	2.42985	1.929492	2.474241	1.117635	1.091303	1.291369	1.351278	2.39191	3.044841	3.413407	4.130965	5.279318	4.189483	4.309929	5.24663	4.025242	4.266872	4.412127	3.601199	3.895839	4.149615	4.160862	5.129296	3.603314	4.273012	3.728088	5.577619	4.253238	5.533635	3.558054	4.392744	4.92335	4.806053	5.090633	8.061922	6.726306	6.062076	5.678459	6.194843
rna-gnl|PRJNA600925|mrna.GWK60_I01595	gene-GWK60_I01595	6.283772	6.229166	5.482611	6.683067	9.513053	8.914833	9.077494	9.800567	10.684437	10.901724	7.540985	8.800492	11.900937	12.447366	12.03742	12.288508	15.199912	15.671958	16.008553	16.212157	26.99233	27.430959	26.885212	25.556874	39.553884	38.252678	37.64759	37.583297	41.622612	43.256562	44.252226	44.960499	50.832421	52.071201	47.135897	47.253299	52.683744	56.155571	68.090899	69.026955	76.991118	80.640925	72.078279	72.221128
rna-gnl|PRJNA600925|mrna.GWK60_I01617	gene-GWK60_I01617	1950.688822	1933.98859	2016.156393	2018.127118	1792.597498	1738.837491	2009.945234	1924.915198	2665.853648	2659.113765	2321.789396	2335.25125	2069.446369	2039.087895	2067.437711	1988.35279	1349.171911	1390.370833	1330.653702	1342.453043	596.768582	616.967848	580.229604	587.227308	847.86851	865.513903	879.923574	856.327418	1510.588993	1475.237687	1686.014607	1681.633898	1601.637987	1604.662162	1777.273479	1736.279214	1451.409229	1384.864664	1476.640524	1498.876626	882.6202	887.579314	920.116249	943.533302
rna-gnl|PRJNA600925|mrna.GWK60_I01639	gene-GWK60_I01639	524.734876	543.056296	569.563223	564.654309	747.316449	771.199365	690.697799	703.258348	560.927085	560.360583	473.461861	479.195886	892.559909	867.048876	889.122861	912.926766	1365.483405	1367.74071	1329.706565	1338.689231	1374.61777	1385.275198	1335.523091	1352.654691	994.270818	1007.349629	941.988883	947.85342	762.098697	762.266425	887.614153	907.735826	848.370984	855.133927	898.767086	859.545039	793.892373	796.264501	943.65704	937.754207	727.516851	736.887572	728.306645	743.55978
rna-gnl|PRJNA600925|mrna.GWK60_I01661	gene-GWK60_I01661	387.839077	353.060816	377.060467	373.290244	463.279381	472.182303	414.929589	413.888758	423.408281	452.38913	372.259412	347.477333	474.660515	477.212038	509.374576	506.154672	609.211394	597.241934	575.332261	618.766252	458.932685	458.212957	438.289031	463.705366	231.504354	233.357161	222.078774	225.030728	208.385505	206.034269	273.88101	275.646767	246.377801	246.562562	235.677453	241.445514	221.881905	208.416446	245.429791	251.167677	180.451929	188.665797	179.541023	185.501682
rna-gnl|PRJNA600925|mrna.GWK60_I01683	gene-GWK60_I01683	5.660956	4.728044	5.433839	4.941289	18.138392	15.658052	13.552949	16.118366	11.415322	9.762194	8.885412	10.461391	8.915454	9.082097	8.22399	8.859242	7.799541	6.421593	6.999121	8.585207	8.995185	8.490187	8.708765	8.475256	8.523791	9.818617	9.141163	10.259222	11.661987	10.328338	15.492642	14.080752	16.798158	17.825699	18.9218	15.48091	14.243669	13.918706	18.771077	20.239133	20.288573	18.953121	18.939688	16.60538
rna-gnl|PRJNA600925|mrna.GWK60_I01705	gene-GWK60_I01705	19.53508	18.672867	20.560026	21.294268	21.603898	21.074824	19.336563	21.112185	19.651009	20.226844	18.436326	18.595778	18.611083	20.058229	20.690716	20.590104	20.938749	21.778748	19.704923	21.492368	21.197155	24.594446	23.187994	24.266334	21.269425	21.934351	24.025097	20.540401	25.455203	24.262614	26.56396	27.225909	29.43348	29.298455	29.126084	28.512752	26.730118	27.318341	26.506823	26.830458	27.018894	28.978593	25.615237	25.594803
rna-gnl|PRJNA600925|mrna.GWK60_I01727	gene-GWK60_I01727	214.716783	208.587028	188.929751	227.98365	461.459625	478.168711	459.9763	521.034061	482.522978	453.906481	467.132439	492.053493	906.537651	913.4846	949.571853	925.907606	1503.348211	1409.888067	1428.969648	1500.275744	1854.278419	1742.117809	1956.174806	1952.861515	2279.52648	2216.40595	2024.00307	2153.961019	2809.906581	2795.838786	2000.72225	2029.272647	2098.593437	2093.81891	1993.229861	2051.158103	1728.856002	1688.963228	1482.693672	1605.376248	1385.617247	1429.332804	1563.895129	1597.860719
rna-gnl|PRJNA600925|mrna.GWK60_I01749	gene-GWK60_I01749	14.214621	18.313885	13.227081	15.870299	14.020626	17.102584	20.377058	17.386335	16.765717	19.048518	20.441271	18.706724	36.224181	41.150431	33.808901	40.904694	58.366542	55.775032	58.16274	65.446312	69.396885	74.248561	69.900441	85.151913	92.704519	83.57463	83.961147	87.718691	96.305266	100.442242	97.335812	93.732585	112.800584	108.819607	113.476702	106.116228	103.176987	102.10802	99.782152	98.920136	106.343571	104.023347	105.448613	99.738029
rna-gnl|PRJNA600925|mrna.GWK60_I01771	gene-GWK60_I01771	27.441975	22.620874	26.12518	25.17919	24.084093	24.146589	20.811805	24.027375	22.466258	23.14929	22.556587	21.899831	31.047795	29.28648	31.867644	31.206428	30.241033	31.945003	33.828612	35.306005	34.067331	33.471503	34.495956	37.993758	36.06692	38.711703	35.449668	36.221971	44.436153	42.873878	42.068503	43.752731	47.242253	49.375137	48.685246	44.710816	44.351628	40.18537	43.06082	45.197132	42.876858	45.134782	40.960052	42.123862
rna-gnl|PRJNA600925|mrna.GWK60_I01793	gene-GWK60_I01793	73.995031	74.765092	76.573706	70.319047	60.877327	53.353409	56.124392	62.188914	78.959542	69.589978	76.304857	67.542511	58.41911	57.372116	54.431699	64.978974	38.495446	40.369474	36.709023	38.535125	30.640179	29.380317	31.080945	32.949607	32.994128	30.119144	35.228427	31.358048	32.694613	32.467439	37.254906	39.106293	36.671472	35.963036	40.409384	36.587687	34.366761	38.08698	32.438264	33.354922	29.841931	26.025706	27.176335	26.84769
rna-gnl|PRJNA600925|mrna.GWK60_I01815	gene-GWK60_I01815	16.67619	15.924207	17.272161	17.367999	16.329347	17.554806	15.068543	15.010904	12.042533	11.792842	11.199323	11.1116	18.309308	18.159115	19.827962	19.648403	20.340163	20.192958	22.25083	22.716429	23.883402	23.107856	24.60119	25.309615	23.862828	24.518444	23.417389	24.762819	22.335462	22.491739	24.258125	22.474327	23.68351	25.367556	23.294426	21.889891	21.082439	21.085856	23.12627	22.362001	26.171539	24.794175	22.390589	22.922494
rna-gnl|PRJNA600925|mrna.GWK60_I01837	gene-GWK60_I01837	7.552544	6.607937	8.495222	7.329054	12.621711	12.59895	9.988899	10.917574	8.451265	8.420627	6.625927	6.528994	19.679183	18.408095	19.708387	18.879092	20.464689	21.528594	21.729681	22.261613	19.954621	19.216378	17.753784	18.933747	19.012137	17.831565	18.076834	18.28605	16.911378	16.070224	20.430703	19.872948	22.537536	21.520484	20.116812	21.079079	21.307258	21.895128	27.078882	28.665323	29.429058	27.858226	23.287977	25.210826
rna-gnl|PRJNA600925|mrna.GWK60_I01859	gene-GWK60_I01859	119.446491	118.967443	109.920257	119.905514	221.777965	221.668787	210.042943	209.131639	92.514132	90.413963	87.929973	87.797359	172.422662	176.188449	181.797509	172.844284	262.434062	267.290514	256.604474	265.802038	288.068639	300.191927	281.306057	275.160584	275.442126	282.957491	257.00415	253.306661	252.739363	249.165436	224.842279	215.581991	175.294401	187.379259	181.744528	186.583919	156.134914	149.372827	155.737044	153.431336	131.538309	136.175693	94.311378	90.329505
rna-gnl|PRJNA600925|mrna.GWK60_I01881	gene-GWK60_I01881	94.447268	97.844075	92.262813	81.203789	116.857226	119.327338	106.440156	117.516506	70.985935	75.040299	79.908017	71.174506	186.380686	183.786451	185.666953	189.950509	360.933129	372.855006	366.963569	353.562133	327.366569	313.90896	338.674357	342.717787	306.898114	310.535752	305.156964	308.419397	281.906024	283.257911	290.178088	293.355904	305.926975	301.894941	299.568224	299.838793	297.575695	294.170296	279.210828	282.299658	331.344725	341.630105	332.801055	334.023233
rna-gnl|PRJNA600925|mrna.GWK60_I01903	gene-GWK60_I01903	17.275377	19.079474	17.986318	17.348192	17.40755	15.701456	16.176476	16.287923	19.311998	19.476672	18.781468	17.158007	31.439929	25.325829	32.001548	30.789282	29.912215	28.953669	28.881018	31.238405	24.477952	23.147498	25.245177	25.342346	20.59363	22.67727	25.124765	21.46043	24.267593	24.368073	22.945455	24.605081	27.40294	24.458654	25.556	24.931335	22.03118	21.383599	22.779319	22.710336	22.378808	23.119914	19.858217	22.989353
rna-gnl|PRJNA600925|mrna.GWK60_I01925	gene-GWK60_I01925	92.926962	85.008549	91.134654	79.570327	109.417748	95.577541	82.913124	94.375061	76.061108	76.031092	67.672839	78.350963	109.228741	111.174031	109.273917	121.970992	152.542805	123.719125	158.466816	112.581754	144.691706	137.727982	139.483668	148.455677	172.029688	145.244381	148.252742	151.791749	133.109538	117.911889	162.782469	162.676144	186.994712	188.948686	202.728629	190.116087	194.734407	208.609995	191.275379	180.305244	196.67233	213.179556	231.844026	252.752303
rna-GWK60_I01947	gene-GWK60_I01947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-gnl|PRJNA600925|mrna.GWK60_I01969	gene-GWK60_I01969	59.44708	55.667356	58.279039	60.415514	72.95752	72.748014	69.345958	72.964029	83.949039	85.268608	96.369584	95.200917	32.075624	30.875343	33.2959	32.827309	12.057007	11.544093	12.673444	13.425813	17.902384	19.323522	16.133607	20.249261	29.094775	26.032243	24.985354	24.789009	50.755207	49.881832	40.997632	43.60556	44.703091	50.859514	52.36899	45.910436	51.062699	50.27661	48.242907	45.80184	44.257041	45.070783	35.248095	39.633293
rna-gnl|PRJNA600925|mrna.GWK60_I01991	gene-GWK60_I01991	17.530741	17.767443	19.578905	19.739383	26.719787	27.614911	24.05904	25.293021	16.865287	18.566489	16.920647	17.038341	28.87013	29.040462	31.554675	33.110951	28.245238	28.965832	31.21098	32.607508	26.083401	26.498346	25.891964	24.928492	21.191595	22.495047	22.694627	22.172588	19.903629	19.343024	21.895973	21.299446	19.326867	20.069352	18.773825	19.098956	16.776624	17.94646	19.207073	21.085315	18.701319	19.345656	16.537719	16.879601
rna-gnl|PRJNA600925|mrna.GWK60_I02013	gene-GWK60_I02013	114.719049	107.969068	110.284531	114.478943	84.380676	82.468374	87.988871	82.881492	77.567772	71.717032	64.544478	64.674336	124.418487	122.059323	129.203989	125.559349	196.814505	197.883137	194.237041	207.598524	169.289877	162.847137	162.738843	163.095852	132.187084	128.747633	135.848478	133.460814	67.52639	70.589222	87.884994	82.973544	66.427095	66.996648	75.116984	73.938962	58.151021	56.056952	61.892218	60.88479	57.067813	56.600198	52.808889	54.144434
rna-gnl|PRJNA600925|mrna.GWK60_I02035	gene-GWK60_I02035	27.002021	25.282741	22.327852	25.944478	27.673631	25.53126	23.73232	25.151335	22.510822	21.735726	27.935453	24.055128	44.209648	47.499389	42.569858	49.867228	82.8354	84.439414	85.427963	87.26324	91.013664	88.424082	95.857173	105.619448	90.766571	89.679523	84.84772	87.16669	65.931234	71.338973	68.328245	70.957799	65.371526	57.056595	57.680674	59.755256	51.223362	49.537131	49.24303	47.322512	49.284561	48.308242	52.251687	45.723151
rna-gnl|PRJNA600925|mrna.GWK60_I02057	gene-GWK60_I02057	34.94633	37.154685	35.99422	33.359812	31.607991	31.671435	29.71487	34.118679	26.613599	26.974581	27.43732	25.548588	46.112096	51.752941	47.343336	49.853887	74.330448	80.342972	82.741427	77.163279	63.65111	69.397789	72.480948	65.991458	60.492829	60.411355	56.492388	56.68116	56.433578	55.235961	52.19493	51.155268	45.845888	49.697927	46.020502	47.363836	36.151142	38.400131	33.807606	36.426496	36.879928	32.901911	32.714133	33.156825
rna-gnl|PRJNA600925|mrna.GWK60_I02079	gene-GWK60_I02079	49.06782	53.731159	62.089663	57.953775	53.670171	51.391189	49.652812	52.10181	45.206409	47.795254	44.801108	43.71605	62.835583	63.45161	67.698835	66.049554	57.340497	61.32314	65.870802	64.762417	51.989978	47.721864	49.136676	46.840181	40.307894	42.30075	43.799904	44.533888	32.144901	32.010715	38.281468	36.59849	34.365052	32.680103	32.88042	34.027859	30.821771	33.315985	33.770861	34.254559	33.8865	33.263017	29.951153	27.921717
rna-GWK60_I02101	gene-GWK60_I02101	0	0	0	0	0	0	0	0.729639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-gnl|PRJNA600925|mrna.GWK60_I02123	gene-GWK60_I02123	8.564688	9.364278	10.32368	9.739535	19.659081	12.230734	26.68884	27.573139	48.20316	51.112172	57.606273	54.251782	14.551164	22.146735	22.190213	26.02854	4.871708	5.361728	3.840743	3.915566	1.483995	0.750953	1.355082	0.914624	0.56201	0.569427	2.347062	0.550311	0.307237	0.607402	0.915464	0.692734	0.737476	0.374459	1.180281	0.598625	1.257992	0.961757	0.600642	0.612354	0.746337	1.139489	1.002645	1.016765
rna-gnl|PRJNA600925|mrna.GWK60_I02145	gene-GWK60_I02145	30.684398	31.483219	31.982151	36.027424	37.285467	36.634309	38.155573	38.446349	36.725144	38.260025	31.54155	30.489937	34.790669	32.034173	36.861707	34.725615	30.53191	29.647242	31.870046	30.799939	19.089198	18.069908	18.203831	20.580037	25.639663	24.150899	25.220091	27.756106	24.606635	25.426802	36.398633	32.33166	33.365891	31.082656	34.780206	38.745509	30.510602	33.337015	29.455824	32.34275	24.231494	22.935753	23.467075	21.806252
rna-gnl|PRJNA600925|mrna.GWK60_I02167	gene-GWK60_I02167	153.956857	161.371485	165.489321	155.614218	186.469264	185.804173	177.164842	172.499293	169.100627	164.083245	175.626399	176.587596	186.301629	194.009413	180.535812	182.505812	166.665952	165.747641	156.943303	158.526436	186.999988	176.276528	184.006515	176.820026	226.905031	220.015499	201.862809	202.142591	331.175767	324.965529	246.554179	261.067595	326.05272	306.932619	303.515736	298.101251	298.32044	309.079579	318.61359	306.917429	311.814382	292.203482	341.166699	325.365976
rna-gnl|PRJNA600925|mrna.GWK60_I02189	gene-GWK60_I02189	10.284423	9.872225	9.735678	9.978923	14.581163	15.243549	13.380827	14.544691	8.44789	8.978506	8.776682	8.752313	11.216612	12.783733	11.975751	12.374566	11.105924	8.333046	10.941685	9.976783	6.513616	6.54463	6.422122	8.567626	8.10684	6.950428	8.445285	9.398744	8.110175	8.516128	10.089251	11.807596	10.524155	9.162527	10.884353	11.328465	9.497411	9.082153	8.886742	8.657404	8.348492	8.452762	7.128626	7.895612
rna-gnl|PRJNA600925|mrna.GWK60_I02211	gene-GWK60_I02211	195.921341	219.839392	202.28555	193.034185	201.696547	196.931968	247.860462	223.514549	216.358148	200.25862	260.95655	263.590765	214.40829	224.135063	220.496723	212.131502	232.257271	212.57967	236.829218	222.650808	200.409443	195.981464	216.809927	194.425163	215.145574	212.733412	197.319869	187.918919	467.280117	501.276026	249.129832	260.234935	364.123596	306.645791	303.822064	272.144722	290.509029	280.483287	256.649708	255.143535	279.637975	290.793287	356.043894	360.559714
rna-gnl|PRJNA600925|mrna.GWK60_I02233	gene-GWK60_I02233	556.218061	567.672971	574.040809	574.784263	80.609909	76.959427	78.711293	83.510395	21.119285	21.702699	21.398014	20.082436	27.754626	24.849125	27.348786	28.603509	32.705918	29.791062	29.855378	28.907768	28.624	28.964615	30.868504	27.537471	26.045058	27.113565	29.500911	29.799812	22.987062	22.414082	22.179776	25.888149	27.061115	26.874179	26.62262	28.254103	27.575962	30.242204	29.810512	33.43476	36.851356	39.644252	37.502591	39.588463
rna-gnl|PRJNA600925|mrna.GWK60_I02255	gene-GWK60_I02255	12.645107	11.364615	12.801287	12.395142	19.304783	19.246394	20.000368	18.234069	17.278213	16.687145	14.375902	15.643853	31.092219	29.9535	34.191732	33.193868	37.781526	38.346827	40.087939	39.997669	35.849125	35.472793	37.418693	39.48007	30.708175	29.29814	34.490496	31.306562	18.46099	19.175163	33.070647	31.600157	25.497796	27.17121	29.32487	28.498679	27.611707	25.943297	28.86301	29.146614	28.10058	27.40462	24.158167	25.776598
rna-gnl|PRJNA600925|mrna.GWK60_I02277	gene-GWK60_I02277	80.852021	81.622767	82.926262	85.996172	106.798424	103.951601	108.687691	111.947664	52.9926	51.194918	48.59516	51.089618	78.260095	72.743814	75.553273	78.751034	116.918335	119.6117	120.872946	117.077361	88.85466	92.886467	91.436854	89.8588	82.477614	85.977562	86.08244	83.89168	79.156658	77.522765	70.17744	69.411584	59.075929	59.584573	55.785493	60.909889	39.647756	41.088171	43.028769	47.406299	37.900126	37.335482	35.19487	36.620739
rna-gnl|PRJNA600925|mrna.GWK60_I02299	gene-GWK60_I02299	30.727439	31.76011	29.151433	32.5523	33.72456	35.406889	33.602308	28.484244	10.213001	9.53088	10.033458	10.631787	28.77475	28.33868	27.305426	29.522718	61.31101	60.28744	66.474087	60.539394	54.194584	54.514027	57.61314	54.176212	61.739617	62.011837	56.956448	57.001202	57.185482	51.555666	52.927645	52.039089	49.841361	50.944404	56.211526	49.001901	47.919384	50.792806	45.87686	48.24932	39.932239	43.114952	43.686025	43.152904
rna-gnl|PRJNA600925|mrna.GWK60_I02321	gene-GWK60_I02321	156.443023	154.411162	147.71835	147.515458	89.761088	86.407182	82.720743	90.770988	78.469812	77.653878	84.832528	83.288334	141.877527	138.623207	132.991084	138.05583	201.285114	197.385451	207.6063	205.60946	138.215795	147.20974	143.601808	138.96995	100.290371	101.456019	103.3136	105.555399	74.316365	79.637792	64.2346	63.291995	54.805519	59.615163	58.677982	57.24476	44.732817	46.138079	48.368473	48.597477	40.074953	40.880813	41.990724	42.226949
rna-gnl|PRJNA600925|mrna.GWK60_I02343	gene-GWK60_I02343	36.811102	38.582846	31.944763	33.708366	44.009096	44.071511	42.035619	41.266773	37.659449	35.986385	29.580586	29.578537	40.223459	41.26835	40.913523	39.707101	48.883049	50.495202	46.794027	47.943208	59.380148	58.220626	55.823382	58.859998	56.514808	59.529551	59.17817	56.953321	42.819318	40.13274	49.43755	49.774918	51.483749	51.793418	51.912008	55.217365	50.411247	49.372542	50.179034	51.390629	49.279255	48.987236	46.301866	47.826857
rna-gnl|PRJNA600925|mrna.GWK60_I02365	gene-GWK60_I02365	47.631103	46.68051	42.424104	48.566427	42.055235	43.386968	40.137107	43.162668	37.882254	37.687629	40.419352	35.790957	51.485071	44.981256	46.160634	41.273901	57.045878	55.417985	55.727919	61.873625	58.98967	69.029731	67.104736	67.941748	70.009732	69.04712	73.205386	61.616971	82.477839	88.63834	71.416884	77.335156	87.39749	70.872068	74.871457	77.734643	88.762193	83.152074	79.974732	77.47889	86.409395	84.176683	76.7264	81.849062
rna-GWK60_I02387	gene-GWK60_I02387	0	0	0	0	0	0	0	0.729639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rna-gnl|PRJNA600925|mrna.GWK60_I02409	gene-GWK60_I02409	27.656228	31.482825	26.915156	31.011375	26.663162	28.068873	28.025248	29.115274	30.018486	29.938066	26.005828	26.749939	31.896619	32.552265	33.511766	30.565047	43.138698	40.418369	40.292084	39.663409	45.117003	43.590365	45.457549	44.179544	47.668774	50.258519	48.960632	48.561002	41.140662	42.084146	51.400743	53.623115	53.2452	63.274287	55.96541	53.842682	54.154959	50.09164	49.588654	50.447892	48.34099	51.668958	50.659516	53.165316
rna-gnl|PRJNA600925|mrna.GWK60_I02431	gene-GWK60_I02431	57.059509	60.927796	63.256918	67.935328	53.145837	48.952412	54.787384	53.309693	44.117125	42.775686	36.595735	36.036049	58.288483	51.986977	55.242096	59.498042	60.163755	62.457012	70.5435	63.384234	67.898936	63.100724	66.749701	66.113887	55.946933	58.613044	57.688205	58.809151	28.712571	30.887975	68.003488	55.497774	50.574675	55.295001	49.197414	51.406616	49.261504	46.730563	49.153952	53.302531	58.536819	57.71	48.464244	51.127887
rna-gnl|PRJNA600925|mrna.GWK60_I02453	gene-GWK60_I02453	100.335722	105.796178	96.095588	101.263055	118.046397	117.249149	118.167744	120.597342	92.925699	93.833473	90.617095	90.764202	135.637588	131.916846	132.107402	137.349349	209.683153	209.607212	215.37927	217.895479	202.898991	209.200879	207.913412	209.602789	188.298922	183.850832	201.920798	188.834131	130.578487	127.093178	149.88234	156.759535	150.963875	140.130704	144.908798	150.428667	128.457114	125.91633	119.537949	115.396673	119.390629	126.262736	104.039108	111.160596
rna-gnl|PRJNA600925|mrna.GWK60_I02475	gene-GWK60_I02475	62.969756	70.240554	61.339831	76.69024	113.954795	107.921848	92.72797	110.43641	95.682214	99.922858	114.002522	102.934917	119.775401	117.494357	95.757409	107.481241	126.731071	110.735233	111.063151	125.936522	98.550666	99.815202	108.520392	128.507453	132.258611	142.908568	106.721072	143.774427	232.318636	248.714608	164.443916	210.033919	222.09999	206.129086	199.334288	211.811335	226.423398	243.786115	186.181178	191.435592	229.49956	230.730565	266.777947	268.399044
rna-gnl|PRJNA600925|mrna.GWK60_I02497	gene-GWK60_I02497	25.523872	25.164454	23.473082	24.182768	32.228866	29.393751	33.09903	31.741709	30.051643	27.198354	26.762061	26.296125	43.340701	44.863566	42.722724	46.437557	60.327012	57.844817	56.048009	58.050163	71.476445	69.928479	71.079428	67.025648	91.968766	90.637273	91.720341	94.412418	113.303384	112.808148	106.186802	114.34961	108.092979	116.096754	113.028987	103.938694	98.822851	105.001873	106.352891	116.44276	105.991332	101.280186	100.258233	98.745162
rna-gnl|PRJNA600925|mrna.GWK60_I02519	gene-GWK60_I02519	12.994206	14.088557	14.916847	14.540227	15.013676	14.94468	15.185692	15.024658	15.555076	15.918482	15.229608	16.689995	21.63638	22.564619	22.398905	21.714805	22.407185	22.009901	23.600714	24.671861	17.820067	16.64875	14.670522	17.359652	16.684625	15.377418	13.83704	15.517135	19.778364	20.918858	20.812183	22.708064	22.456711	20.944133	21.588545	20.60943	17.203798	18.035101	19.660211	20.787623	16.740684	14.492747	14.422167	15.800047
rna-gnl|PRJNA600925|mrna.GWK60_I02541	gene-GWK60_I02541	160.934205	162.140105	170.601411	181.119833	279.98783	278.602526	261.239965	255.641949	267.446428	273.671893	230.430907	231.260821	273.897858	270.310223	273.83133	275.809678	264.30347	267.0263	273.865619	275.094575	223.252811	220.93249	203.070638	211.128486	192.627853	204.035631	193.898796	197.665719	115.505176	116.13967	243.5104	246.56003	222.396211	218.333678	231.752317	226.489177	234.521904	231.025541	296.074891	290.738063	301.176348	295.417551	231.23415	230.884107
