"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"gene-KLLA0_C14135g",345.310202919706,-3.01951813630947,0.197277201115373,6.79097545404278e-54,1.02322674143319e-52
"gene-KLLA0_C14564g",35.7069443303138,-2.48182359262875,0.551394563944237,6.34172956591531e-07,2.31090826309737e-06
"gene-KLLA0_C14586g",724.112144615473,-3.48004109186438,0.148591024316388,2.3676132864255e-122,8.62751564940016e-121
"gene-KLLA0_C14608g",334.23666070486,-3.35374787873807,0.202742368011993,1.68319307197738e-62,2.95161979652552e-61
"gene-KLLA0_C15125g",3118.90114699302,-3.25115595815213,0.0934944886866082,4.67274113180453e-266,5.71631998457421e-264
"gene-KLLA0_C15499g",1434.9850019361,-3.66987874712475,0.127073738258568,2.13347992810371e-184,1.6120323339113e-182
"gene-KLLA0_C15741g",128.950074996644,-2.72199307808034,0.291580104182282,9.86170595932598e-22,7.75948625099799e-21
"gene-KLLA0_C16225g",962.384748194246,2.72055388463006,0.15544483716728,1.20376357309828e-69,2.31645589459886e-68
"gene-KLLA0_C16335g",1151.88851355431,-2.78910073300917,0.119347431483839,7.52493502284085e-122,2.68493862134419e-120
"gene-KLLA0_C16379g",504.322032462337,-2.21297788275622,0.154337592311346,1.42195724750872e-47,1.94827102338661e-46
"gene-KLLA0_C16401g",736.909461711698,-4.37334671493105,0.171664250202416,5.5844727205853e-144,2.63238723287773e-142
"gene-KLLA0_C17182g",757.341330095414,-5.10389862032827,0.190804480529518,3.08850359279586e-158,1.67039278524054e-156
