gene_id,t0015,t0030,t0045,t0060,t0090,t0120,t0150,t0180,t0210,t0240,t0360,t0480
KLLA0_B14498g,-1.3313779440189184,0,0,0,1.142861488400626,1.1172591250569086,0,0,0,0,0,0
KLLA0_B14553g,0,-2.0518365474347293,-1.2276029173727014,0,0,1.1221579169174636,1.5088477661947175,1.7850114651911797,1.7357608928373809,1.7911153290775972,2.008986201903204,1.8709800537802117
KLLA0_B14575g,0,0,0,0,0,2.750331271006696,4.317214580581142,4.240122783983934,4.588442771798738,4.907415521979433,4.9363289997157365,4.759237566410632
KLLA0_B14597g,1.7879155928048178,0,0,0,0,0,0,0,0,0,0,0
KLLA0_B14685g,0,0,0,0,0,0,0,0,0,0,1.0446145363839012,1.2862568639148018
KLLA0_B14707g,0,-3.360274324537683,-3.3149057128257873,0,0,0,0,0,0,0,0,0
KLLA0_B14751g,-1.0061968904103842,-1.6953136617391926,0,0,1.0832399688872667,0,0,0,0,0,0,1.2065188548472423
KLLA0_B14795g,0,0,0,0,0,0,0,0,0,0,1.0063433318567827,1.0356743246398026
KLLA0_B14817g,0,-4.344367568680357,-4.428872576376321,-2.153593392825087,0,0,0,0,0,0,0,0
KLLA0_B14839g,0,-2.3173324727312217,-1.7305418237671173,0,0,0,0,0,0,0,0,0
KLLA0_B14861g,0,-2.2503790672094186,-1.8608672388379697,0,0,0,0,0,1.2931663905516653,1.17091105465025,1.4511679718348924,1.1245037094802093
KLLA0_B14883g,-1.4203954783976596,-3.4144493619981664,-2.978143484429983,-1.1396872067010948,0,0,0,0,0,0,0,0
KLLA0_B14916g,0,0,0,0,0,1.754644134432093,2.208359419232565,2.512475988837219,2.6944684970594346,2.61927743805616,2.1622360293602516,1.968902638326412
KLLA0_B14927g,0,0,0,0,0,2.2956910758810216,2.7818655876624954,2.8531300028675872,2.786984902228279,2.4756125153402717,2.1104393255704443,1.8315385673699052
KLLA0_C00176g,0,-1.9664368066415132,0,0,2.6547596714312802,2.602332974209339,1.3741082832130689,1.967998449466012,1.8089981830385131,1.2531080956098477,0,0
KLLA0_C00190g,0,-1.535842661142355,0,0,0,0,0,0,0,0,0,0
KLLA0_C00220g,0,0,0,0,1.6723197280965714,1.6293827107449357,1.7543434959923063,1.899909726085566,2.150336987099319,2.345057215637369,2.5431339194526466,2.857939206055863
KLLA0_C00242g,0,0,0,0,1.933733083805938,0,1.8432015534743549,2.2088827170548733,2.038233522027212,2.4761700283915045,2.600004723182904,2.5342308847396064
KLLA0_C00286g,0,-1.3955734853795667,0,1.1085000996876555,1.504146111004096,1.5611972701410914,1.5262708032714367,1.42129062523256,1.461715038057347,1.3714903486978058,1.208598275919548,1.1953967671643346
KLLA0_C00330g,0,0,0,0,0,-9.064440049756302,0,0,0,-1.4060368114320114,0,0
KLLA0_C00396g,0,0,0,1.1921848851257923,1.4159048531248981,0,0,0,0,-1.6342899902389536,-2.800000796651557,-3.9867637345809905
KLLA0_C00440g,0,1.4840005924901205,0,0,1.508599081990999,2.220571324328177,2.263815992186513,1.701107281125065,1.3368146040388655,1.1503109273571717,0,-1.7382635017060342
KLLA0_C00462g,0,0,0,0,0,0,0,0,0,0,0,-1.0608197076415222
KLLA0_C00506g,1.905625985849436,2.610299411233676,1.2949472121666308,-2.5335717010125176,-2.0581055613144477,0,0,0,0,0,0,0
KLLA0_C00528g,2.3522343204653127,2.1575837056546514,0,-2.2066596190758454,0,0,0,0,0,0,0,0
KLLA0_C00616g,0,1.2952195191150488,0,0,1.1880628469829768,0,1.3112727130929491,1.2804696786749468,1.344301663470674,1.3663458684892855,1.605762001346105,1.17349755789106
KLLA0_C00671g,1.351628004467457,0,0,0,0,0,1.3357652750191715,1.1261358514927426,1.1728709519787734,0,0,0
KLLA0_C00693g,1.9663480705716807,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C00737g,2.699922842918686,2.8069910027948684,0,-3.9851591875350536,-2.9901780036712693,0,0,0,0,0,0,0
KLLA0_C00803g,0,0,0,0,0,-1.2138917530814426,-1.4341602242932434,-1.3888925197142372,-1.2201859620767004,-1.15364465962486,-1.270462776663302,-1.0787991557543108
KLLA0_C00825g,0,1.0959828659692676,0,0,0,0,0,0,0,0,0,0
KLLA0_C00869g,0,-1.0946857929155256,0,0,0,0,0,0,0,0,0,0
KLLA0_C00891g,0,1.1463408290299753,1.0173696360875142,0,0,0,0,0,0,0,0,0
KLLA0_C00913g,0,1.0922842222599796,0,0,0,0,1.0057245657192957,1.0401496846451808,1.0830901994070024,0,0,1.0583807104343064
KLLA0_C00935g,-1.2236398425459276,-2.2498774578598413,0,0,0,0,0,0,0,1.0960084482458765,0,0
KLLA0_C00957g,0,0,0,0,0,0,0,0,0,0,0,-1.0169086345429104
KLLA0_C00979g,0,-1.75483535279429,0,0,0,0,0,0,0,0,0,1.070734939923274
KLLA0_C01001g,0,-2.1975863050695823,0,0,0,1.1823256678211964,1.133717679329269,1.0232792414764404,1.0612577349640142,1.030843873807786,1.1444081710714935,1.2700052659825003
KLLA0_C01111g,0,0,0,0,0,0,0,0,0,-1.0449088481948152,-1.2943393772546157,-1.4243554088702044
KLLA0_C01155g,0,-5.8727677739450685,-4.529776179907287,-2.073349054788888,-1.4454598035421462,-1.2919482860984528,0,0,0,0,0,0
KLLA0_C01177g,-1.251360774771065,-2.216362903803585,0,0,0,0,0,0,0,0,0,0
KLLA0_C01188g,-1.0110273455110208,-1.5292067089055996,0,0,0,0,0,0,0,0,1.0058927474902382,0
KLLA0_C01210g,1.200291393753132,1.9685596794070817,0,-2.1753155844121315,-3.916126656849515,-3.3281430113091113,-2.9705486430010795,-2.7245684150628553,-2.603915967221093,-2.6139837981853744,-2.413842802135466,-2.397280365421256
KLLA0_C01232g,-1.181284296987804,-1.5222541533591467,0,0,-1.0437000095326705,0,0,0,0,0,0,0
KLLA0_C01254g,0,0,0,-1.4515343687797926,-1.664297986804938,-1.034742626004226,0,0,0,0,0,0
KLLA0_C01276g,-2.32466316195241,-5.2250525963389425,-4.436872553654053,-3.594351456639316,-2.4258043743724516,-1.947124877854809,-1.7266964844056345,-1.9962728885485048,-2.215582337181974,-2.2916203078647,-2.4510647343714775,-2.8174414080831194
KLLA0_C01298g,0,0,-1.0997280136209242,0,0,0,0,0,0,0,0,0
KLLA0_C01320g,-1.097320417222566,-2.187923789575693,-1.6571915980897107,0,0,0,0,0,0,0,0,0
KLLA0_C01342g,0,0,0,0,0,0,0,0,1.0404007004384368,1.070026265729957,1.025730462911674,1.010648028335574
KLLA0_C01408g,0,1.7254698539783035,0,0,-1.6468767058094262,-1.072047429351056,0,0,0,0,0,0
KLLA0_C01452g,0,0,0,0,0,0,-1.021950265175005,-1.0046682997828316,0,0,0,0
KLLA0_C01496g,-4.3415673698619,-4.680364598019476,-3.530927006929749,-2.6036187015669965,-1.7578757713640067,-1.7171372146025432,-1.7138692680825427,-1.943557019132612,-2.103828502709867,-2.2022329389585704,-2.63889446283073,-2.731996604290008
KLLA0_C01540g,-1.1289955944600656,-2.355861228901507,-1.838111477724742,-1.49002091880738,-1.1538773616632971,-1.14673852245981,-1.066126844125138,-1.0924773428814836,-1.0642828992083255,0,0,0
KLLA0_C01562g,0,0,0,1.169015651229507,1.093079019822847,0,0,0,0,0,0,0
KLLA0_C01584g,-1.4870448142765562,-1.5571256952806536,-1.1641872466869694,0,0,0,0,0,0,0,0,0
KLLA0_C01606g,0,0,0,-1.3227638054765865,-1.580353266743915,-2.031687710730462,-2.3926304260168645,-2.582952341647355,-2.5649772078894406,-2.491351432643785,-2.0092370798044463,-1.5746140296363191
KLLA0_C01628g,0,-1.325035275051279,-1.253792845196276,0,0,0,0,0,0,0,0,0
KLLA0_C01650g,0,0,0,0,0,0,0,0,-1.1299239235577847,-1.223754959153803,-1.2986524837671445,-1.7333149543793158
KLLA0_C01672g,-2.224308051029785,-4.1678373804079865,-2.580437525704362,-1.134224865054586,0,0,0,0,0,0,0,0
KLLA0_C01694g,0,-1.7837737496045565,-1.1787306499851689,0,0,0,0,0,0,0,0,0
KLLA0_C01716g,-1.528889348110206,-1.1113311941069737,0,0,0,0,0,0,0,0,0,0
KLLA0_C01738g,0,-5.077416460726039,-3.74179057353783,0,0,0,1.1276200296186016,1.2886613826974933,1.2220026075182508,1.3310140173979632,1.3184542606357683,1.1972886176452169
KLLA0_C01760g,0,-1.0077188710289562,0,0,0,0,0,0,0,0,0,0
KLLA0_C01782g,0,2.459267472673785,2.6194847209650214,2.046846765955997,0,-1.054566673724398,-1.0235904943649676,-1.0482977006603102,-1.0379268624246798,0,0,0
KLLA0_C01826g,0,0,0,0,0,0,0,0,0,0,0,-1.1249060866788827
KLLA0_C01848g,0,0,0,0,0,0,0,0,0,0,-1.352633980047902,-2.415792916661648
KLLA0_C01870g,0,1.2722787832147795,0,0,-2.714032864504276,-4.524153506314841,-4.820418938002972,-4.756791646710592,-4.902009391621664,-4.612438400132374,-4.1388298486727635,-3.929473237701034
KLLA0_C01914g,1.660272692141286,2.1815027455439737,0,-1.594811643550831,-1.2511990239692805,0,0,0,0,0,0,0
KLLA0_C01936g,1.4725245318756128,1.6531662543690024,0,0,0,0,0,0,0,0,0,0
KLLA0_C01969g,0,0,0,0,0,0,0,-1.1794509007749885,0,-1.1476094303356272,-1.2244158118294033,-1.2150366822743588
KLLA0_C02035g,-1.0291748031769237,-1.6776853733169943,0,0,1.3734811336259185,1.5804050778938807,1.6153561026151788,1.654517960958179,1.7405680451900885,1.7451612699926988,1.8225150149602856,1.9540120327115371
KLLA0_C02057g,1.442434124385945,0,0,0,0,1.0063352653630806,0,1.021007830197044,0,0,0,0
KLLA0_C02079g,0,0,0,0,0,0,0,1.0301258319196869,0,1.0301972848335292,1.591669759355383,1.773944858234517
KLLA0_C02101g,0,0,0,0,0,1.5146172882532063,1.8963251301317403,2.120881083554708,2.388382123415343,2.578614756809056,3.076172484725811,3.2846313078475764
KLLA0_C02123g,0,0,1.09739847166471,2.2929615722138856,2.806283726082817,3.1498940573717764,3.3736306322753897,3.543292130918666,3.6642896994909337,3.7578698425279526,3.938886639723989,3.969642411966457
KLLA0_C02167g,0,-2.227212803871617,-1.1854830032653052,0,1.1998358698864406,1.215301848770844,1.22559206410647,1.159408054723524,1.0369694689759337,0,0,0
KLLA0_C02343g,0,0,-1.0461913746634963,-1.787097715841118,-1.6873848922151602,-1.9020048280072883,-2.093954278756232,-2.126161504090213,-1.99397042589788,-1.9312876291966528,-1.793433495175954,-1.5254351246670383
KLLA0_C02365g,1.3182685321508223,0,-1.974631879942272,-3.3855922728502037,-1.8716136531111216,-2.2892151743042124,-2.3991826469968656,-2.38346864036331,-2.6416852338564967,-2.3779786292590757,-2.3077009721839774,-2.0697320871836884
KLLA0_C02475g,0,0,0,1.236068497354424,1.2682105851621703,1.32201120919267,1.3915801187219845,1.4031182723913969,1.344619746576163,1.3332554067588085,1.1939149953480883,1.1264506496825812
KLLA0_C02497g,0,-1.504820776291631,-1.319991835398997,-1.0747746827581417,0,0,0,0,0,0,0,0
KLLA0_C02783g,0,1.6705375190595195,1.474957100704457,0,0,0,0,0,0,0,0,0
KLLA0_C02805g,0,1.4293299996019702,1.3159326990422897,0,-1.8592424720294416,-1.848702338397419,-1.6059095476366274,-1.4782629699300651,-1.4039220240320944,-1.3770223896004548,-1.0837467653803463,-1.1626724813095242
KLLA0_C02827g,0,-1.2138203150691689,0,0,0,0,0,0,0,0,0,0
KLLA0_C02871g,0,1.420483396742788,0,0,-1.4901420532908558,-1.7119411663433926,-1.6586548203731948,-1.589162071755562,-1.716635349052947,-1.5044803254112662,-1.4079882529707113,-1.3996620389386698
KLLA0_C02893g,0,0,0,0,0,0,0,0,1.003343233909686,0,0,1.103643200958243
KLLA0_C02959g,2.0284962408216187,2.5390157893212546,1.0265723008690526,-3.083837156805446,-2.593185397865098,0,0,0,0,0,0,0
KLLA0_C02981g,2.255212697976016,1.7609161590045148,0,0,0,0,0,0,0,0,1.1605649829964912,1.3162781219814277
KLLA0_C03025g,0,1.2503684510596207,0,0,0,0,0,0,0,0,0,0
KLLA0_C03047g,0,1.1185578664221671,0,0,0,0,0,0,0,0,0,0
KLLA0_C03091g,0,0,0,0,0,0,0,-1.0449254540717203,-1.128832901827051,-1.0917410320520868,0,-1.117582909950935
KLLA0_C03135g,0,-2.0226869291899683,-1.232786841051889,0,0,1.1095870398705252,1.508951635438356,1.572698254907593,1.5244221398091429,1.8940822982230143,2.0040696425629387,1.8682458788154108
KLLA0_C03157g,0,0,0,0,0,2.2086884253399917,3.0583033187598176,3.599580053943426,3.7783883714556423,4.273598802177451,4.215650328884421,3.987047700177891
KLLA0_C03278g,-1.0087702398118616,-1.0042733037275158,0,0,0,0,0,0,0,0,0,0
KLLA0_C03432g,0,0,0,-4.052558491694111,-3.0016239436051344,-2.7785138448431344,-3.212688439403204,-3.330870885106048,-3.280997827032876,-3.1985626250349357,-2.9902761808708145,-2.824498146852668
KLLA0_C03454g,1.7012177026453768,0,-2.297293101549501,-2.7904258440188765,-1.9348611431617768,-1.7141330246715207,-1.7318169872626243,-1.635097919960039,-1.4652570984183448,-1.3934188893901167,-1.1425259129857062,0
KLLA0_C03498g,0,-2.219936983010947,-1.5508090675959922,0,0,1.126933921731342,1.1629992170840255,1.1256451712434894,1.0098085610184355,0,0,0
KLLA0_C03520g,0,1.2711372256910498,0,0,0,0,0,0,0,0,0,0
KLLA0_C03740g,1.589781783536696,1.8636099777469113,0,0,0,0,0,0,0,0,0,0
KLLA0_C03762g,1.5504627214713036,0,-1.5516029242428713,-3.106992514059096,-2.3261873991105255,-1.84619133380917,-1.6867941622076494,-1.6854006398947,-1.6815761797378146,-1.574367044302305,-1.6439657467283797,-1.28889544303836
KLLA0_C03784g,1.505605164608904,0,0,-1.4890916786434858,0,0,0,0,0,0,0,0
KLLA0_C03806g,0,0,0,0,1.1729710875936858,1.379129244945469,1.4285726206074032,1.5771242624224822,1.6559567685290315,1.7354350102262228,1.877109458656826,1.9986034601133864
KLLA0_C03850g,0,-1.3179304371663794,0,0,0,0,0,0,0,0,0,0
KLLA0_C03960g,0,1.322952889344419,0,0,0,0,0,0,0,0,0,0
KLLA0_C04004g,0,-1.8063635837235923,-2.314507224987773,-1.381665921377946,0,0,0,0,0,0,0,-1.0937874989893932
KLLA0_C04037g,0,1.6467070038268394,1.1687339066482978,0,0,0,0,0,0,0,0,0
KLLA0_C04059g,0,-1.0005026404219264,0,0,0,0,0,0,0,0,0,0
KLLA0_C04081g,-1.0721847782609395,-2.989979886455409,-1.9164239175571045,0,0,0,0,1.100124902343818,1.0881174242921203,1.1188326603913394,1.0505939541915037,1.1206763128643469
KLLA0_C04125g,0,0,0,0,0,0,0,0,0,0,0,1.0358767516498466
KLLA0_C04169g,0,-1.3212134181350224,-1.2837550105533408,0,0,0,0,1.083212883012154,1.319408387177455,1.430099209778975,1.7217096891762411,1.7956245951065544
KLLA0_C04191g,0,0,0,0,1.059261171491769,0,0,0,0,0,0,1.0764473162591055
KLLA0_C04279g,0,1.184893237007811,0,0,0,0,0,0,0,0,0,0
KLLA0_C04301g,0,0,0,0,0,0,0,0,0,0,0,1.0259403421867146
KLLA0_C04367g,-1.0448747801839604,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C04389g,0,1.9563162687282856,1.1797961528095116,-2.0352733856598415,-4.124227965498774,-3.050862962502454,-2.8071011597435267,-2.7449622318038087,-2.656213348141286,-2.663817789741784,-2.634355502245089,-2.2285757999342417
KLLA0_C04433g,0,-1.2992049775321926,0,0,0,0,0,0,0,0,0,0
KLLA0_C04455g,0,0,0,0,0,1.035471496981515,0,0,0,0,0,0
KLLA0_C04510g,0,1.074877542559688,0,0,0,0,0,0,0,0,0,0
KLLA0_C04576g,2.3497330843383217,2.5359946558328947,0,-3.7666135968548993,-2.3260892204527823,0,0,0,0,0,0,0
KLLA0_C04642g,1.3242211357815614,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C04686g,0,-1.7023520964897778,-1.783134385527787,0,0,0,0,0,0,0,1.097146609933093,0
KLLA0_C04708g,0,1.6129349978530092,0,-1.2803867797964286,-1.9434699061054823,0,0,0,0,0,0,0
KLLA0_C04774g,-1.179953513833406,-1.3303207335296592,0,0,0,0,0,-1.3622378050245043,-1.1170585839438838,-1.619889056158903,-2.042298991206121,-1.9676457575186777
KLLA0_C04796g,0,1.1655068453378108,0,0,-1.0715584864781214,0,0,0,0,0,0,0
KLLA0_C04809g,0,0,0,0,-2.406305236020557,-3.399092698958169,-3.4582373770435595,-3.444063959052865,-3.5432255271664435,-3.4264635961207777,-2.996684282341062,-2.890975794221772
KLLA0_C04884g,0,0,0,0,0,1.4667229082706823,1.5666738640984144,1.5569793852728395,1.3143524385253886,1.3376892188637437,1.3680871896266502,1.5029584735788106
KLLA0_C04906g,0,0,0,0,0,0,0,0,0,0,0,1.0795411816593743
KLLA0_C04928g,0,0,0,2.153479496521069,3.0606336371745373,3.3395648784316467,3.3098052678866576,3.061189564571116,3.161027248652766,3.3545697592379957,3.410450835627183,3.3523836137353284
KLLA0_C04994g,-1.8345620454042195,-2.774155317711404,-1.208644441310608,0,0,0,0,0,0,0,0,0
KLLA0_C05016g,1.2199293801803917,1.7056368452080617,1.2652204285558468,0,0,1.9719981888097944,2.36249425718761,2.3126532721443005,2.5672426397252543,2.6439051115814536,2.4009028499370495,2.1533578149601733
KLLA0_C05060g,1.7520495779550602,2.4107486391101487,1.5146139305591728,0,0,0,0,0,0,0,0,0
KLLA0_C05148g,0,0,0,0,1.1996075690037185,1.515926705925466,1.531731806761051,1.49103654198075,1.3096779487756278,1.2525227200727649,1.1619185958393072,0
KLLA0_C05214g,0,1.085814878775872,0,0,-1.047854740609154,-1.2175352436452809,-1.1564288630556097,-1.121314927567816,-1.0363621449663296,0,0,0
KLLA0_C05236g,0,-2.67181937609053,-1.571604291197567,0,0,0,0,0,0,0,0,0
KLLA0_C05324g,0,-1.5240191154774552,-1.65500474390148,-1.1252833007031364,0,0,0,0,0,0,0,0
KLLA0_C05346g,0,0,-1.328091282597564,0,0,0,0,0,0,0,0,0
KLLA0_C05390g,0,-1.4611387091634995,-1.2833945051960056,0,0,0,0,0,0,0,0,0
KLLA0_C05412g,-1.8386759498879708,-2.859296254424426,-2.310857399926929,-1.2611087526072282,0,0,0,0,0,0,0,0
KLLA0_C05500g,0,-1.4363406004952812,0,0,0,0,0,0,0,0,0,0
KLLA0_C05522g,2.6639288582291427,0,0,1.2354035587416072,1.0602598429272057,0,0,0,0,0,0,0
KLLA0_C05544g,0,0,0,1.229054862818047,1.3144155645782547,1.0512558149274651,0,0,0,0,0,0
KLLA0_C05566g,-1.181223201041997,-2.2740238795430643,-2.2109369894359636,-1.8467941412552025,-1.2520009177254636,0,0,0,0,0,0,0
KLLA0_C05720g,0,-1.7645527209347205,0,0,0,0,0,0,0,0,0,0
KLLA0_C05742g,0,0,0,0,0,1.0411563026110626,1.000796260616593,0,0,1.0181117088739349,0,0
KLLA0_C05764g,-1.13826094661372,-1.1671355672170318,0,0,0,0,0,0,0,0,0,0
KLLA0_C05852g,2.8679806162107444,2.1470316912611684,0,-2.072096022275059,-1.0400184356326778,0,0,0,0,0,0,0
KLLA0_C05918g,0,0,0,0,0,0,0,0,0,0,0,-1.2427694287264033
KLLA0_C05940g,0,-2.359483379262351,-1.7709208733583215,0,1.233323648980842,1.1628469589791055,0,0,0,0,0,1.2009105443100332
KLLA0_C05984g,2.6337622758867285,2.764601863278733,0,-3.0912300785645237,-3.096699607876807,0,0,0,0,0,0,0
KLLA0_C06094g,0,1.5595314487581209,1.7025116403602158,1.913990246063446,1.9228748436865943,1.8283728212215664,1.89788512090995,1.7928921185904818,1.9481265457075232,2.004964619413022,2.2606420924664676,2.401609675199606
KLLA0_C06138g,0,0,0,0,0,0,0,0,0,0,-1.4039879998803086,-1.6114903965182346
KLLA0_C06182g,0,0,0,0,0,0,0,-1.0488737525324097,0,-1.09476088147536,-1.1332835965885928,-1.0852211086869203
KLLA0_C06248g,1.77947894620593,1.317789374152823,0,0,0,0,0,0,0,0,0,0
KLLA0_C06270g,0,1.507225996264476,0,0,0,0,0,0,0,0,0,0
KLLA0_C06292g,-1.0220234440792288,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C06314g,0,1.2019499551783712,0,0,0,0,0,0,0,0,0,0
KLLA0_C06336g,0,1.0520882687731772,1.0572917316273958,0,0,0,-1.1338018725468235,0,0,0,0,0
KLLA0_C06446g,1.7688530721660205,2.505385162067828,1.0249792258329604,-2.866705412505594,-2.1458263053793116,0,0,0,0,0,0,0
KLLA0_C06490g,0,0,0,0,0,0,1.0927011708038508,1.112700663552325,1.076283667496882,1.0587744742005751,1.0627547679580058,0
KLLA0_C06589g,0,1.3047334048454178,0,0,0,0,0,0,0,0,0,0
KLLA0_C06633g,1.721788518020659,2.235847871194284,0,-1.8758819157033932,-1.665924114703822,0,0,0,0,0,0,0
KLLA0_C06677g,0,0,1.3520753752029775,1.0878253743973605,1.2242834697082712,1.5678231108178409,1.8641734101276837,2.0564669329803493,1.9824952859605445,1.9577592847896303,2.1887336081742363,2.610121071433462
KLLA0_C06699g,-1.04435795927816,0,0,0,0,0,0,0,0,0,1.430647216684014,2.0563131156859993
KLLA0_C06721g,0,-1.0824983989250083,0,0,1.1033336279946286,0,0,0,0,0,0,0
KLLA0_C06743g,0,0,0,0,2.3841515160353146,2.6144259522427267,2.4942663674297165,3.52064178726106,3.299997316769742,3.1222304697017216,3.0500958706176062,3.133492497659708
KLLA0_C06765g,0,0,0,0,-1.2666125311602063,-1.7325963567357443,-1.2535088728538573,0,0,0,0,0
KLLA0_C06809g,0,1.463077220358013,0,0,0,0,0,0,0,0,0,0
KLLA0_C06842g,1.500167388376266,2.142158067700685,0,-1.3446849019829148,-1.6260889467061197,0,0,0,0,0,0,0
KLLA0_C06886g,-1.0511338450099112,-4.263811992374583,-2.7010708790818865,0,0,0,0,0,0,0,0,0
KLLA0_C06930g,0,-1.061111694801254,0,0,0,0,0,0,0,0,0,0
KLLA0_C06974g,0,0,0,0,-1.069562704099291,0,0,0,0,0,0,0
KLLA0_C06996g,0,1.190607143044481,0,0,0,0,0,0,0,0,0,0
KLLA0_C07172g,1.4764803525842878,2.5877446176832084,1.677833947888281,-1.8664376330777868,-1.89765351265934,0,0,0,0,0,0,0
KLLA0_C07238g,0,0,0,0,0,0,0,0,0,0,-1.0193044487303398,-1.222249681366665
KLLA0_C07282g,0,1.3196242830154477,0,0,0,0,0,0,0,0,0,0
KLLA0_C07359g,1.0550648490603962,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C07381g,1.1417620785200695,1.1260561956427615,0,0,1.067954630934806,1.425818023951266,1.4606521848879044,1.5992565037578752,1.5707115454848677,1.528704110969839,1.6351195453102998,2.031383812076468
KLLA0_C07425g,1.7380226255316789,2.342771318151698,0,-2.842250877885786,-3.014337490137222,-1.078577301108058,0,0,0,0,0,0
KLLA0_C07447g,1.0206414714999308,1.9217176754526135,1.288395902025977,0,-1.2267836500653964,0,0,-1.1544801331286527,-1.0885636068175335,-1.1476677227050875,-1.1300111521066516,0
KLLA0_C07469g,0,0,-1.059581707555803,0,0,0,0,0,0,0,0,0
KLLA0_C07601g,0,0,0,0,0,0,0,0,0,0,1.0485999146586629,1.302647225814353
KLLA0_C07623g,0,-1.6193859495930818,0,0,0,0,0,0,0,0,0,0
KLLA0_C07645g,0,0,0,0,-1.5318771203601045,-2.44602803514907,-2.2128644768460775,-2.15628453226292,-1.8655144963737431,-1.6314727684129195,-1.5936033170815411,-1.6055478959880731
KLLA0_C07689g,0,1.3130089020521012,0,0,-1.0178528544978134,0,0,0,0,0,0,0
KLLA0_C07711g,1.611909314515588,2.0738047690901595,1.3355939249064088,0,0,0,0,0,0,0,0,0
KLLA0_C07733g,2.6139414916346895,1.8144257733415103,0,0,0,0,0,0,0,0,0,0
KLLA0_C07755g,0,1.3411644005034504,1.0737704744704848,0,-3.0395070174382357,-5.883747754477433,-6.131775971093466,-6.328250139522413,-6.301177192439614,-5.999728521277932,-5.261363903167327,-4.964005045241654
KLLA0_C07777g,2.491306434211711,2.3911083024611934,1.2982823059827866,0,0,0,0,1.2768659023193945,1.5762074975687277,1.811797026337213,2.170521610708769,2.250981663451157
KLLA0_C07799g,1.2601712652077794,3.024461448048414,2.778297343189886,2.4437850822325635,2.32720357297946,2.3060807378048467,2.3595713725961796,2.3264871614002782,2.2739827355675253,2.312257446733062,2.391204328150562,2.298992932330569
KLLA0_C07821g,0,0,0,1.5757003471473567,1.9947593586714447,2.082993147186502,2.1288160458312593,2.064494323456474,1.9836509391678585,2.045739828472492,2.067496256668669,1.744854080083165
KLLA0_C07865g,0,0,-1.0105290104187272,-3.0181889062427594,-2.498299918465359,-2.0466689373322935,-1.9528717607392168,-1.9400554922074165,-1.952080677675965,-1.8191710748513827,-1.7144901709818814,-1.6806784926827252
KLLA0_C07887g,0,0,0,0,0,0,0,0,0,0,0,-1.4560318031120307
KLLA0_C07909g,-1.337517220948908,-1.3011305404979543,0,0,0,0,0,0,0,0,0,0
KLLA0_C07975g,0,-1.2852940145149714,0,0,0,0,0,0,0,0,0,0
KLLA0_C08063g,-5.309003460486545,-7.511314202078485,-6.863914127285426,-3.140674864317338,-2.121418653625758,-2.0416538835342575,-1.8004875801138511,-1.4231433848256,-1.261960312524113,0,0,0
KLLA0_C08107g,0,-2.1473459622232607,-2.157424665129906,-1.21613397787945,0,0,0,0,-1.0752472294993614,0,0,0
KLLA0_C08151g,1.8804435804360835,1.0867913817648251,0,0,-1.3946970035555415,-2.1227485987745807,-2.2085504570147254,-2.233016135248646,-2.1312200670376873,-2.031000308635414,-1.4557903818665652,-1.2481920314986856
KLLA0_C08173g,-1.089835976474023,-2.923402850601921,-1.6155760238211625,0,-1.3854647214080846,-1.6672947778297715,-1.45686572494032,0,-1.0316793118887944,0,0,0
KLLA0_C08217g,0,-1.69234254858968,-2.502941168085001,0,0,0,0,0,0,0,0,0
KLLA0_C08239g,0,-1.149860679920891,-1.0561733378174645,0,0,0,0,0,0,0,0,0
KLLA0_C08283g,1.2992562146712463,0,0,-1.286361727113806,-1.5431102144142383,-1.6383385119257428,-1.603538459658444,-1.610288285436089,-1.4619514670532283,-1.2114637009635696,0,0
KLLA0_C08327g,0,1.184327288124097,0,0,0,0,0,0,0,0,0,0
KLLA0_C08349g,0,-1.0921469808760758,-1.359130991886642,0,0,0,0,0,0,0,0,0
KLLA0_C08371g,0,1.3220649727457046,1.0670358977236585,0,-3.104028509497988,-5.2692431450211155,-5.375462706507716,-5.248388966631905,-5.059746375792962,-4.96967421959788,-4.330426092019504,-4.201975251739461
KLLA0_C08470g,0,0,0,0,0,0,0,0,0,0,1.1705986851913646,1.0385801098009455
KLLA0_C08547g,2.398930259423369,2.5113928903011105,0,-3.622360991142358,-1.648824677419639,0,0,0,0,0,0,0
KLLA0_C08569g,0,1.6709216161884757,1.0071305302042233,0,-1.0803124817921368,-1.3159379687947124,-1.2934241058254083,-1.457720185600684,-1.4024314398539546,-1.2802620396656303,-1.1473317443355793,-1.166012813601334
KLLA0_C08657g,1.3203314916860065,0,0,0,0,0,0,0,0,0,0,0
KLLA0_C08679g,-1.3268906804217862,-1.464340782783124,0,0,0,0,0,0,0,0,0,1.0454819828727893
KLLA0_C08723g,0,0,0,0,0,0,0,0,0,0,-1.0989482410750406,-1.217429750415978
KLLA0_C08778g,0,-1.1733200582713486,-1.2608352309279476,0,0,0,0,0,0,0,0,0
KLLA0_C08866g,-3.2167689062567044,-1.9379005282960329,-1.0057875756983332,0,0,0,0,0,0,0,0,0
KLLA0_C08954g,1.19958047294516,1.5410548201103766,0,-1.1662453165147002,0,0,0,0,0,0,0,0
