tx	gene_id	Klac.t0000.b1.L001	Klac.t0000.b1.L002	Klac.t0000.b2.L001	Klac.t0000.b2.L002	Klac.t0015.b3.L001	Klac.t0015.b3.L002	Klac.t0015.b4.L001	Klac.t0015.b4.L002	Klac.t0030.b3.L001	Klac.t0030.b3.L002	Klac.t0030.b4.L001	Klac.t0030.b4.L002	Klac.t0045.b3.L001	Klac.t0045.b3.L002	Klac.t0045.b4.L001	Klac.t0045.b4.L002	Klac.t0060.b3.L001	Klac.t0060.b3.L002	Klac.t0060.b4.L001	Klac.t0060.b4.L002	Klac.t0090.b3.L001	Klac.t0090.b3.L002	Klac.t0090.b4.L001	Klac.t0090.b4.L002	Klac.t0120.b4.L001	Klac.t0120.b4.L002	Klac.t0150.b1.L001	Klac.t0150.b1.L002	Klac.t0150.b2.L001	Klac.t0150.b2.L002	Klac.t0180.b3.L001	Klac.t0180.b3.L002	Klac.t0180.b4.L001	Klac.t0180.b4.L002	Klac.t0210.b3.L001	Klac.t0210.b3.L002	Klac.t0210.b4.L001	Klac.t0210.b4.L002	Klac.t0240.b3.L001	Klac.t0240.b3.L002	Klac.t0240.b4.L001	Klac.t0240.b4.L002	Klac.t0360.b3.L001	Klac.t0360.b3.L002	Klac.t0360.b4.L001	Klac.t0360.b4.L002	Klac.t0480.b3.L001	Klac.t0480.b3.L002	Klac.t0480.b4.L001	Klac.t0480.b4.L002
rna-XM_453581.1	gene-KLLA0_D11660g	343.116673	344.636194	308.558757	319.487767	55.838177	56.150311	49.122141	52.890856	27.916458	25.031165	25.42986	23.805014	30.032266	32.700806	31.438547	32.130793	89.290046	89.324117	90.176121	90.818509	192.199027	189.697218	207.685967	199.310407	184.301668	175.529879	210.74008	216.890984	212.171392	213.171988	269.315939	267.850537	276.674915	274.073617	279.593529	282.339824	285.5015	266.348804	321.104908	334.714398	316.637754	329.858581	447.76477	429.489828	461.093562	465.090952	387.199437	394.146115	436.577161	427.703191
rna-XM_453582.1	gene-KLLA0_D11682g	12.950807	12.114652	14.576888	10.719375	20.036112	22.114651	15.408105	12.546606	15.727613	12.526654	18.155671	16.21533	20.533252	15.755109	9.788574	9.067669	12.260981	13.839354	19.287148	22.589918	38.127141	22.866939	24.948469	27.039797	37.745781	49.638451	40.863342	34.428348	34.695112	53.558716	51.099941	37.012544	48.067243	33.150251	41.917671	48.23794	47.706213	48.215662	49.749608	39.728646	46.309319	53.146062	55.174352	46.454126	42.700125	43.656609	50.890782	49.654209	47.260314	47.075753
rna-XM_453583.1	gene-KLLA0_D11704g	53.111851	53.440628	55.211628	58.567251	50.198477	45.487785	43.826513	51.360176	29.158261	30.242503	28.903756	29.950176	40.125393	37.769	37.32633	39.13883	60.858539	61.296058	65.210415	65.729899	87.59963	89.497364	101.675119	98.937097	117.380961	113.56774	122.007911	124.869187	135.663463	126.063119	130.708897	126.899793	131.984744	134.869466	143.316918	142.753671	140.674979	138.371557	151.150883	146.326127	146.729061	148.036665	163.444168	169.546113	166.304575	160.794072	183.9848	183.084842	179.872081	171.846519
rna-XM_453584.1	gene-KLLA0_D11726g	25.412376	23.69352	25.617317	13.463413	20.441383	20.686731	32.49612	21.338967	5.580435	8.522585	6.670088	11.286114	15.900284	11.694343	9.990993	7.404985	19.138511	23.788919	25.425934	8.236845	26.286781	22.272132	27.432035	34.505387	28.106398	36.928552	35.912643	40.994936	34.231096	59.423688	33.846665	32.24464	36.793104	34.950201	40.785399	45.203054	35.306172	50.459731	39.130274	35.21325	49.364313	32.969179	63.505663	58.349599	38.13389	44.555466	57.240654	61.472833	38.589556	55.702121
rna-XM_453585.1	gene-KLLA0_D11748g	25.2554	27.289412	25.201577	24.840762	11.590938	12.615215	10.575421	11.273579	5.212874	4.957951	4.799035	5.090324	12.138941	12.895979	15.177482	15.775747	31.321462	30.805935	30.860638	33.804287	35.74588	37.563101	38.536835	38.648543	34.35694	33.279243	34.469433	32.829755	34.560942	34.397037	31.176927	31.612007	34.091885	30.091578	33.641511	34.445627	34.646587	31.718966	30.973615	32.324937	34.463732	30.520907	30.812026	31.482933	29.68929	27.725985	32.220313	30.172532	32.59984	31.831407
rna-XM_453586.1	gene-KLLA0_D11770g	12.920975	15.158766	13.021299	10.842357	30.86734	31.093436	27.59956	29.048208	18.115015	18.917622	17.652474	18.817654	9.835254	9.747051	12.883857	8.150276	5.494154	6.63561	5.788287	5.48133	14.880622	14.934703	18.27645	18.25649	37.878413	38.215445	45.102408	48.960251	42.068486	47.875508	42.660267	42.103042	42.692884	46.462424	41.552235	44.397364	37.750624	38.042224	42.687024	44.253708	46.583458	44.004193	48.5462	51.62369	44.509811	40.865049	43.188376	50.903847	56.576251	58.805237
rna-XM_453587.1	gene-KLLA0_D11792g	37.144881	39.419243	35.964032	36.286524	174.878675	175.954083	168.992712	157.031411	195.900618	192.136805	191.966458	188.844084	68.829966	71.660458	46.10802	48.834275	3.133903	3.585758	2.125826	1.608982	3.960203	3.875991	2.656942	4.06278	25.861504	23.712345	34.526122	33.408216	41.472384	36.585009	32.061003	34.048772	38.408426	38.953844	36.071871	35.473016	38.609138	37.058961	37.486661	36.215068	35.884778	37.65087	40.77107	40.347022	36.652733	37.605582	40.270684	43.009333	45.491946	48.502212
rna-XM_453588.1	gene-KLLA0_D11814g	14.737897	15.579674	10.594586	11.736248	11.684917	11.715801	12.345252	14.05268	10.049846	10.909218	10.685445	10.387103	11.016203	12.441495	12.217687	13.56665	17.286352	15.766284	17.67112	17.140941	17.751174	19.068475	19.431024	20.500054	21.217798	20.612505	23.252127	23.623433	19.47959	22.262234	23.766115	21.370381	22.524146	23.941622	23.768039	20.007972	22.351839	21.912599	24.331355	23.723331	25.138337	23.848799	24.641344	26.467039	21.268007	23.420964	24.72792	24.659923	21.904627	24.7714
rna-XM_453589.1	gene-KLLA0_D11836g	31.041483	27.831323	30.45157	34.241385	24.111432	23.339241	28.629011	25.449849	19.249813	16.129981	20.123666	16.780765	14.871622	17.581693	12.676272	12.630119	19.707529	25.608813	18.71647	22.464978	25.469953	20.500642	26.450778	22.753333	27.24521	29.480423	33.561825	40.018613	30.419477	35.344871	27.923005	32.34161	27.940233	32.095606	33.713476	31.225044	27.989233	35.197636	29.626906	31.082506	31.435638	26.790811	43.319886	37.307739	39.963644	35.223976	49.851449	47.634569	40.77007	49.515355
rna-XM_453590.1	gene-KLLA0_D11858g	26.963352	26.339856	21.912246	23.230167	26.033943	28.276763	26.244939	26.885133	33.563242	33.028227	33.960243	33.410653	35.162176	35.223718	33.566572	33.637875	27.470315	26.271924	26.412626	26.112355	24.811383	26.338282	25.559253	26.316204	25.943383	27.432314	26.107326	27.117965	25.68732	27.483759	23.91928	24.985973	24.613848	23.344716	26.816553	29.402336	26.74795	25.821417	27.7136	27.955385	27.840404	26.589194	33.688274	31.537248	26.662651	26.858229	28.97163	32.068061	32.819374	33.965685
rna-XM_453591.1	gene-KLLA0_D11880g	82.316172	77.022654	71.60764	74.997428	92.458238	100.844962	83.766843	92.284455	47.735352	42.092489	45.859193	46.193808	56.468893	61.384041	56.461489	58.121081	53.705067	53.390394	55.410893	46.506635	58.141407	57.805074	64.020888	63.173861	63.050233	65.132288	77.499744	69.983167	70.66889	69.218895	71.302104	72.587162	78.587975	75.575048	75.893936	75.122232	75.340876	85.296727	82.480444	76.490975	86.248889	87.746644	99.158416	107.63719	111.276346	107.249947	124.747108	125.74973	126.898038	132.178844
rna-XM_453592.1	gene-KLLA0_D11902g	23.016551	18.43306	21.804078	18.95128	27.128358	23.900436	17.286098	23.142973	19.674172	20.819739	17.26591	21.072233	22.714123	15.962857	20.276642	20.303415	22.46177	21.936603	19.017452	18.461795	24.883318	24.042201	25.573534	22.647466	32.647876	26.419999	34.530325	34.337629	29.051333	30.873268	35.75701	30.562752	33.370075	32.983982	32.410669	36.45768	33.659658	34.446251	38.213117	33.177182	41.194482	43.063148	40.026091	41.173322	42.97654	45.855092	40.835355	49.009765	43.756814	48.480351
rna-XM_453593.1	gene-KLLA0_D11924g	859.661458	839.879235	881.752877	905.852646	862.151449	853.034846	881.635212	871.703404	880.18671	858.273363	870.869194	873.583078	905.467135	940.582533	931.004672	962.983641	1069.902098	1086.779733	1075.392615	1097.928836	974.089702	934.801196	987.367854	967.702823	687.135881	685.244383	653.716185	662.704143	617.469411	650.886897	626.092679	615.016307	596.907147	609.009516	538.526403	503.802378	513.759799	527.249536	527.770956	518.72814	537.011638	527.504892	450.109725	455.818958	501.329252	491.258818	401.604298	414.828397	406.535983	396.560957
rna-XM_453594.1	gene-KLLA0_D11946g	120.597402	117.087499	95.991829	95.33044	86.358306	81.523901	72.548762	75.441648	87.726557	88.700761	78.960876	82.019567	119.145904	116.912129	109.788696	116.80984	113.073395	114.068866	122.225135	123.032615	109.228724	108.021099	101.010132	108.121617	92.308402	90.674175	86.375818	82.752116	86.803019	90.867113	85.630973	88.714368	85.819139	86.029594	99.442092	97.441821	97.695247	101.40018	97.352509	101.088382	96.506874	95.459905	102.850235	102.814313	95.217559	96.678964	113.68388	117.767072	117.109136	117.338349
rna-XM_453595.1	gene-KLLA0_D11968g	27.71088	30.376139	28.031023	29.63749	36.485917	38.082292	36.609073	37.5234	43.097887	44.942226	41.136499	41.580255	32.452335	34.740189	31.360259	32.474014	7.402734	11.41681	8.524268	9.888823	14.906724	12.63318	12.673277	15.121989	30.697578	29.366435	38.189228	38.056703	42.811119	37.51446	45.967187	43.557316	42.324742	46.221628	46.427614	51.254636	46.221536	43.121887	50.822579	49.019325	51.348826	51.393032	58.395103	55.507989	50.605478	54.19239	60.227182	56.455664	57.276108	57.216625
rna-XM_453596.1	gene-KLLA0_D11990g	99.576163	92.934113	96.334526	97.662318	84.883117	81.456414	70.43009	80.16649	60.499733	57.839491	49.864703	54.015096	68.548023	64.015877	71.61765	66.440236	96.947238	102.539686	93.308004	87.558061	126.365943	124.111731	129.621687	131.483904	142.474969	149.422829	162.384468	147.78035	150.097754	155.52708	155.137327	168.25693	147.354731	157.200741	151.903675	149.633496	152.400982	142.32229	152.222463	145.032584	154.078182	159.610061	150.192655	148.460701	132.363433	134.084809	128.134033	140.244064	139.004174	141.045153
rna-XM_453597.1	gene-KLLA0_D12012g	29.773866	28.902803	29.041838	27.458344	49.850341	49.794838	54.292854	50.239641	53.432666	51.739757	54.671144	54.50707	38.449925	39.215431	32.068335	30.433051	13.970033	13.592606	13.746322	13.673826	13.789063	11.58706	14.993924	16.501497	22.203549	26.018157	23.628969	26.908085	27.469828	25.205244	26.745811	26.010716	27.549819	27.705074	25.409468	28.23644	26.561051	24.631535	25.205436	26.121559	25.598026	25.445634	24.661067	25.778565	22.652397	24.226021	23.082062	26.439211	24.692129	25.380722
rna-XM_453598.1	gene-KLLA0_D12034g	17.944339	18.136133	16.139235	16.706495	41.268313	42.458852	41.032571	40.242541	37.669616	36.430465	37.069776	39.939072	25.234109	25.917852	21.392365	23.822209	10.547426	10.468828	10.296381	11.31682	14.136592	14.495573	15.413755	13.656424	20.786023	20.412383	23.86212	22.496406	22.361883	22.991425	24.029311	22.367063	20.226958	23.359363	22.271532	23.854635	23.226313	20.629277	22.363843	24.364024	25.069354	22.002056	24.960626	24.756199	20.031084	21.18045	21.943615	23.165621	25.72025	25.072439
rna-XM_453599.1	gene-KLLA0_D12056g	723.136404	737.296145	687.288603	717.569362	576.299547	581.181135	566.810137	564.306086	296.054654	286.610642	321.708078	301.733178	255.260621	270.648689	225.963498	236.40357	257.555032	249.020845	239.216128	254.831014	268.227975	260.534248	262.75149	263.426578	313.674325	321.629871	302.782613	317.269848	300.943737	319.668676	300.444701	286.515908	282.831546	285.189846	289.325092	294.268646	300.373468	314.926728	286.168294	294.653924	296.35692	295.584155	311.137234	318.617573	261.948719	260.532547	297.23907	307.014898	314.954606	328.14974
rna-XM_453600.1	gene-KLLA0_D12078g	59.461419	49.81467	49.49048	48.424261	17.727868	19.529694	22.379171	23.487885	3.533854	5.688206	4.17979	3.494159	13.181144	12.865749	20.726022	18.63723	68.933372	62.433438	68.940767	72.122596	105.216865	96.537058	103.903514	103.281579	92.478181	93.823826	87.520241	88.970067	80.495934	82.230184	95.839869	91.007007	104.828113	95.886741	80.426674	85.595162	83.488074	80.754868	78.680229	96.495199	82.155505	84.602321	85.208133	65.018689	67.547217	76.353763	65.596276	55.284535	60.11086	57.947089
rna-XM_453601.1	gene-KLLA0_D12100g	369.188475	364.288073	400.681914	402.818583	75.4405	75.990482	75.751848	75.169662	40.566529	40.013662	45.117343	44.95127	55.178864	56.092693	58.762106	62.083564	117.688801	116.163398	108.672368	109.372285	213.944312	208.46843	212.40288	207.478219	268.936721	264.799616	301.483193	308.151277	314.788453	318.249456	314.069137	315.013158	324.813741	322.248457	346.290104	333.410913	322.276637	316.241518	337.602367	338.514222	353.916199	339.859165	415.852005	431.553534	403.882611	401.101818	470.38851	498.54752	551.111274	553.829892
rna-XM_453602.1	gene-KLLA0_D12122g	7.828309	5.76174	13.318524	11.197947	11.725279	15.82219	12.463373	10.447539	11.244452	11.429144	11.378608	9.968734	11.08377	16.824879	10.759006	8.377468	17.465348	15.553184	19.947383	19.431973	22.098028	17.079606	15.659159	17.125669	15.31931	17.003927	18.605443	11.454165	13.991821	18.232548	7.6706	10.291414	11.68508	10.240855	11.136269	12.648832	12.701487	16.255889	8.851696	9.660857	10.230809	14.049876	14.204628	15.244575	10.315758	9.816737	9.602469	13.514181	8.964784	10.632789
rna-XM_453603.1	gene-KLLA0_D12144g	7.580728	5.429253	5.46645	4.509066	6.359449	7.612362	5.200703	7.277046	9.737824	5.066441	5.941194	6.032887	11.584109	10.608462	9.769254	9.937556	9.95611	8.906967	13.821518	16.60131	17.991387	18.148298	17.562062	18.578274	17.121823	9.835032	13.26184	14.146391	12.636057	19.268079	12.677404	9.363564	13.712289	9.702606	11.322156	18.251291	9.590615	18.270637	11.677109	14.988448	14.290061	9.651035	13.990369	10.066466	9.583267	7.456516	6.519932	9.282817	6.85131	11.954336
rna-XM_453604.1	gene-KLLA0_D12166g	17.421936	20.264487	16.20952	16.734647	8.286102	7.733898	7.855075	11.987513	6.688234	11.139058	6.728244	8.765955	9.928568	12.457649	11.793243	11.564922	17.393744	18.94473	16.439864	18.01543	26.420779	25.933111	25.71537	30.880037	41.903091	33.41847	39.527097	46.851067	37.183792	45.638948	33.938745	46.206147	33.796883	38.610581	47.832582	44.687397	33.212353	39.454031	39.119111	41.445102	39.275591	43.691477	41.888577	36.806819	33.072647	36.660045	40.342835	39.050605	37.984067	38.4414
rna-XM_453605.1	gene-KLLA0_D12188g	63.024892	62.393596	61.387912	61.320483	73.87572	79.902118	69.058948	65.089931	88.254801	87.340279	88.121806	84.626597	69.385055	71.493998	71.401431	69.212533	50.781052	48.613936	48.292616	51.424061	45.058831	48.17286	52.671146	51.263793	60.574384	61.249295	60.14108	56.358117	65.45415	63.344909	64.01957	62.190603	58.887432	56.671735	63.589101	65.511467	69.091024	64.78998	65.482837	62.078749	68.592015	70.112245	73.327263	66.286279	59.832916	61.511041	73.143891	72.016058	69.822514	71.715706
rna-XM_453606.1	gene-KLLA0_D12210g	16.792253	15.594263	13.953265	13.620582	17.278	16.314887	16.029706	15.976666	12.947857	13.42618	12.685043	13.723257	15.493144	16.023468	16.350292	16.734904	18.76737	18.886441	19.883786	20.015311	21.465559	18.647206	20.754652	23.215556	26.163857	25.977685	21.328174	22.234163	23.299123	26.505909	21.513271	23.177413	20.917674	22.479987	24.797065	22.467784	25.322904	24.416652	21.927026	19.577569	22.311248	21.397511	21.930492	20.636654	19.600636	19.552617	17.410257	17.086359	18.424263	20.01718
rna-XM_453607.1	gene-KLLA0_D12232g	42.327942	41.083337	35.855203	34.47088	40.410791	40.630799	35.98888	34.324906	40.156442	40.840686	37.050663	37.241624	41.595801	42.434663	42.433848	41.223858	42.373024	45.978963	44.02392	43.235705	56.347694	54.077733	58.575614	57.53877	62.599175	62.608614	55.907169	57.32315	59.232498	60.240549	51.988362	50.894041	54.642699	53.07379	54.990907	55.789072	57.939988	57.53286	53.688609	57.370702	49.962944	54.176763	53.782311	52.24762	48.194268	49.504399	48.485516	45.041436	47.924588	50.454136
rna-XM_453608.1	gene-KLLA0_D12254g	197.951688	201.417226	221.596906	213.567582	435.763291	426.762811	420.790264	428.136753	683.777081	691.34103	722.792999	722.35915	430.309704	428.102418	365.999136	363.0219	46.552563	44.430474	41.865175	43.444969	22.29558	23.120764	23.9914	25.174618	54.260235	59.776616	74.282989	67.774372	72.329352	76.385049	69.642583	72.270848	77.990521	76.44649	73.942208	77.557831	74.99563	70.427026	79.960161	77.617452	80.776315	78.696702	86.553238	86.363538	79.8259	81.747615	83.70664	88.76526	92.612282	90.689374
rna-XM_453609.2	gene-KLLA0_D12276g	66.757191	71.007545	66.684938	60.220777	40.536045	43.903963	48.783375	47.058378	34.911311	34.608276	30.576979	27.162223	48.658518	45.843168	53.060546	56.909744	84.279867	78.933526	78.648999	84.862155	97.911829	100.217547	99.407261	101.823601	116.460554	100.301225	126.736468	124.492545	113.703948	115.206829	127.938895	116.598303	111.916813	119.244621	114.476233	115.549771	120.364559	111.611869	120.157433	127.886357	110.816652	115.748277	100.61891	106.511384	113.617711	117.075931	100.51267	97.364867	103.688337	100.732904
rna-XM_453610.1	gene-KLLA0_D12298g	90.37043	101.707959	98.225393	102.960291	101.902664	107.134491	104.263805	108.398383	96.84313	109.040067	105.101278	98.609161	85.993859	99.456608	122.169438	108.036092	121.598968	105.345014	123.374843	89.444109	126.441744	105.603535	132.154606	124.597539	152.647255	123.917565	106.009768	130.490132	107.050545	138.109432	105.20877	120.885146	126.627229	113.650072	104.648509	101.362824	111.866805	108.678159	104.92243	98.164788	118.818694	114.220243	112.053635	91.218806	89.913206	101.389651	84.056178	79.344662	78.952715	73.313869
rna-XM_453611.1	gene-KLLA0_D12320g	85.272761	91.610278	88.712769	94.330127	83.147542	88.437235	85.477714	83.162201	52.375897	54.009423	61.937597	59.654635	77.344002	80.914416	81.62333	85.508261	86.109241	88.072561	84.125813	81.963376	95.058357	92.675963	103.973375	93.343093	110.148621	112.859501	135.123682	131.828868	119.41523	123.922642	124.954305	122.618267	137.153988	123.038654	112.290401	129.780162	119.967185	116.779354	134.351178	126.430217	129.988529	121.492368	134.852676	130.038566	146.268386	144.45367	125.611654	139.986683	143.370832	143.619416
rna-XM_453612.1	gene-KLLA0_D12342g	516.615021	509.725235	524.643635	534.892408	559.205292	524.055438	535.112114	534.364099	421.111874	427.936782	412.698377	420.063945	809.897481	819.349672	702.9009	702.914137	744.445401	709.438664	735.865481	748.432053	775.09491	792.394376	836.018323	842.831232	1200.906953	1170.710486	1178.853138	1188.778555	1167.447245	1167.477672	881.931247	864.980576	971.705783	949.28015	829.952466	833.148227	820.504541	847.880808	780.169216	775.83116	855.971707	830.153493	712.002299	732.66343	648.109084	648.530361	533.073138	535.486782	590.340441	563.21691
rna-XM_453613.1	gene-KLLA0_D12364g	27.708712	28.430623	23.659777	25.218319	57.745635	55.869622	56.069091	57.493038	77.460904	79.850864	83.234098	82.367509	50.988391	49.946813	40.41055	35.833651	5.822204	6.597646	7.203713	6.306751	7.447589	7.320293	7.635745	7.529251	19.221146	17.3414	22.326631	24.0483	25.320351	25.355568	22.782348	21.120001	20.780973	21.873089	23.693622	25.621953	22.996201	24.226473	25.508246	23.623818	23.231473	26.698186	24.520361	23.619852	24.758582	24.824049	25.012981	23.225163	23.474964	23.896757
rna-XM_453614.1	gene-KLLA0_D12386g	86.196548	81.935281	86.02064	83.590873	101.372952	92.910766	100.674039	107.256426	160.809715	157.378781	155.637156	144.163863	131.898588	123.808422	126.385597	131.450843	68.257176	71.853579	67.003158	58.636277	59.763197	54.094515	56.778502	60.537371	73.951904	75.93924	92.259564	94.925929	94.858484	99.867463	97.244305	95.339557	106.265592	91.108663	98.18513	85.276777	94.283343	92.769065	95.148275	94.589742	93.068159	98.992446	92.749314	101.915547	93.046596	90.752373	79.669715	83.607746	88.467502	79.281578
rna-XM_453615.1	gene-KLLA0_D12408g	51.041809	58.307888	50.208713	59.772769	68.858861	66.976676	59.002957	66.642599	68.59687	66.112253	72.423367	66.461269	51.427977	57.305942	53.904324	64.661844	57.484334	54.176326	54.737225	63.267203	59.380842	66.127311	58.777455	61.364241	62.050833	69.149457	69.574207	62.421777	67.488285	78.267187	65.065169	71.776257	65.867571	72.037078	70.06018	71.124988	59.294638	65.407742	75.697392	75.268373	71.406783	71.990145	60.676888	62.623982	66.381777	66.39096	63.973735	65.055575	72.64733	50.567879
rna-XM_453616.1	gene-KLLA0_D12430g	85.107903	83.181543	85.557368	83.253103	145.684346	131.780007	126.743494	127.441058	122.64146	124.355323	120.983499	120.934973	85.231358	88.389874	81.852262	79.319591	39.472387	38.392044	43.825733	42.717807	29.349281	28.638431	27.073486	29.260369	30.853413	31.537885	27.390657	33.269576	29.980832	32.880718	27.181919	29.344037	25.923134	31.243687	31.914959	30.323627	35.876773	32.249765	31.730759	30.619136	28.928639	26.485206	31.319033	30.418624	29.283189	29.077621	41.970554	37.70563	39.828011	34.819039
rna-XM_453617.1	gene-KLLA0_D12452g	113.85826	101.117183	79.472045	72.979835	179.507991	163.264425	128.647782	144.011986	255.837938	223.127457	184.763406	192.283174	157.61241	155.814829	133.958031	145.055839	68.951839	90.460744	68.289003	76.750686	31.165864	36.017638	35.866528	48.816506	34.632697	31.286746	38.411492	46.449793	36.550011	37.657874	38.933833	35.190602	38.599705	47.172687	31.613472	29.736467	41.978354	45.955327	54.839688	40.674538	58.872976	53.464947	56.06303	56.844503	57.738004	63.057078	48.048441	45.750251	67.128834	58.824987
rna-XM_453618.1	gene-KLLA0_D12474g	77.246123	77.26746	74.39306	79.384986	27.374495	29.387244	27.72099	27.031634	29.756754	29.154194	32.939429	32.211057	31.57995	34.940464	31.534547	30.34362	91.731839	89.495441	83.458794	84.669639	116.9569	132.004012	118.343798	119.187314	56.084964	50.744075	81.20295	71.866845	66.055029	66.350328	109.855212	105.507599	106.257615	102.955167	106.193442	103.451617	103.611432	91.88403	118.472108	118.613258	119.482959	115.530428	172.091845	169.639201	162.663338	165.460263	179.02544	179.818311	204.857503	206.058829
rna-XM_453619.1	gene-KLLA0_D12496g	54.402001	57.574918	52.25088	49.931011	33.455255	37.516655	32.0761	33.422709	22.258998	21.089722	21.421942	23.203371	37.697834	38.344516	39.03346	42.487032	49.487592	47.217856	51.926548	48.739175	61.285181	61.725448	58.217456	58.21331	64.265944	57.944553	62.110306	62.729075	66.475866	65.433774	63.097701	62.866677	65.17031	68.451721	59.640701	64.8668	66.564122	63.509323	62.146215	60.793564	61.090731	64.136998	54.01185	54.81261	50.590894	54.245868	42.145737	43.369327	47.444079	44.061425
rna-XM_453620.1	gene-KLLA0_D12518g	97.253974	80.829546	74.884389	68.329897	54.064225	61.511775	58.788043	54.302612	33.08186	34.757329	27.001053	27.988384	54.262583	51.97035	53.098741	46.34981	58.771458	58.083541	57.324416	55.472169	40.982987	39.024104	42.783566	37.195501	36.092001	41.344909	34.691294	51.512454	44.793066	44.816156	31.431707	39.782037	38.77355	39.753377	39.164653	36.44852	47.437299	38.838215	41.887224	37.372389	35.046314	35.279935	41.685036	33.951077	30.567343	34.700073	34.368246	36.022334	31.431685	29.650916
rna-XM_453621.1	gene-KLLA0_D12540g	3466.885956	3410.264896	3851.523047	3804.737373	4257.115877	4252.716833	4417.443075	4484.609705	6422.765372	6411.860055	6476.276976	6450.957869	5959.417637	6098.707708	6151.051504	6169.762683	3934.713154	3944.601558	3689.690329	3794.139548	708.221066	681.891817	696.68922	670.254686	308.824083	346.209975	319.851728	341.784935	298.610909	288.557243	317.666614	303.67864	286.195757	263.486127	337.358898	315.466719	311.058512	323.519855	360.359917	327.004116	264.602652	321.417413	453.248518	409.624349	481.39519	492.893097	509.697644	505.387849	519.423612	548.108849
rna-XM_453622.1	gene-KLLA0_D12562g	237.013455	241.049418	231.558817	237.875667	309.913619	307.748515	302.895394	301.865858	425.73137	423.307043	422.919387	420.891764	328.911233	327.430822	324.503189	330.769201	218.588582	209.106355	204.714325	199.967674	159.220714	155.200655	155.595141	162.05717	153.839861	144.933006	169.437405	145.612589	148.428507	151.375744	143.489398	141.425589	147.698775	133.666769	135.9639	133.234466	136.050084	130.235725	134.585599	125.214173	133.962821	140.540269	130.314208	109.918545	136.413458	129.549803	113.062483	121.653992	116.033997	126.947369
rna-XM_453623.1	gene-KLLA0_D12584g	58.076833	57.69764	57.118304	60.170923	55.84272	57.285192	52.919383	53.267566	31.451048	35.323944	29.663638	29.812996	48.917227	50.908942	50.173246	48.428846	57.411705	56.735361	59.005216	58.701428	67.245307	76.541448	70.463459	80.422007	91.361613	89.230913	92.113435	91.968678	101.496479	98.436972	98.481049	93.407717	97.644535	96.313338	104.957023	103.055906	95.655819	96.60182	92.50888	92.834629	103.878812	100.216397	97.143185	104.379554	84.734796	87.205306	94.619495	96.420025	105.844762	106.554659
rna-XM_453624.1	gene-KLLA0_D12606g	12.707677	12.843731	12.360351	13.025945	13.461571	15.736609	14.351355	15.074411	6.937965	7.620794	6.183456	5.359303	11.757679	10.987295	12.74602	13.768135	19.420469	15.874272	19.148448	17.771544	21.084364	21.658021	24.358177	22.395607	21.828382	21.545902	26.999722	23.709649	24.286242	24.641404	24.361923	24.652979	27.511635	25.163133	25.552427	27.982164	28.517864	29.880817	29.242964	31.069911	32.488729	30.128733	43.556178	39.832454	40.948002	38.579073	36.937331	36.083848	35.89925	38.593686
rna-XM_453625.1	gene-KLLA0_D12628g	7.119904	6.883273	5.25645	6.569176	6.892814	7.777609	9.132703	8.808196	4.148325	5.856027	5.136112	4.6629	8.013091	8.647347	9.516581	8.364543	10.544075	11.504124	12.869902	10.269313	9.893345	11.38793	11.358795	12.213343	14.454895	11.60851	14.026097	13.310637	15.104569	16.181773	13.151798	16.411264	13.82854	15.675111	14.401324	14.700669	17.191852	18.011007	16.179244	16.306041	14.83175	18.856023	18.665664	15.205332	15.119111	17.77186	17.179727	16.542121	16.520475	16.386894
rna-XM_453626.1	gene-KLLA0_D12650g	5.420491	5.615445	6.993584	5.410921	5.663319	7.744317	5.770023	5.994267	6.846902	5.549181	6.10886	5.526279	7.539979	9.1247	8.626944	7.381641	7.977985	8.852908	8.950153	9.237907	12.221396	11.949084	13.185076	10.938417	13.063534	15.838202	18.878631	18.799614	22.021625	19.359142	18.424583	21.544426	17.098548	23.177854	22.687529	20.108372	20.663781	20.508708	21.299102	23.435162	22.233929	25.511811	27.27664	26.059461	29.379938	28.032091	25.272741	24.207398	25.340214	27.343139
rna-XM_453627.1	gene-KLLA0_D12672g	43.584379	40.88909	30.285197	29.956321	48.089923	45.732264	39.359148	41.760179	25.227873	25.17072	22.80167	22.432922	33.489292	32.15084	33.762993	33.050852	42.817057	40.603261	46.262873	42.702415	41.118433	42.054858	42.274993	44.504527	38.056619	37.212183	34.571309	31.980792	36.159721	33.081199	36.087838	38.085498	35.680706	36.609812	43.151795	45.140776	42.336027	41.336393	41.816223	46.609696	41.695828	38.934276	45.540899	43.431204	41.757647	41.923423	51.448874	51.222655	45.382126	43.639717
rna-XM_453628.1	gene-KLLA0_D12694g	18.151682	19.3318	17.099298	16.840337	10.29673	10.112294	9.322197	10.759233	9.727626	9.858228	8.774994	9.392809	14.628084	14.756077	15.439314	15.565148	22.44603	23.735014	25.877576	28.122059	33.080487	35.35559	36.755426	37.023056	42.291869	41.781197	39.202418	37.483407	38.678592	36.886387	37.742654	38.284605	41.522902	36.676321	39.563019	40.630835	43.661272	41.118994	40.5957	41.369081	39.057346	41.176957	42.119818	41.588239	37.992534	40.420844	37.402064	38.249421	35.921536	35.537121
