gene_id	gene_name	Calb.t0000.b1.L001	Calb.t0000.b1.L002	Calb.t0000.b4.L001	Calb.t0000.b4.L002	Calb.t0015.b1.L001	Calb.t0015.b1.L002	Calb.t0015.b2.L001	Calb.t0015.b2.L002	Calb.t0030.b1.L001	Calb.t0030.b1.L002	Calb.t0030.b2.L001	Calb.t0030.b2.L002	Calb.t0045.b1.L001	Calb.t0045.b1.L002	Calb.t0045.b2.L001	Calb.t0045.b2.L002	Calb.t0060.b1.L001	Calb.t0060.b1.L002	Calb.t0060.b2.L001	Calb.t0060.b2.L002	Calb.t0090.b1.L001	Calb.t0090.b1.L002	Calb.t0090.b2.L001	Calb.t0090.b2.L002	Calb.t0120.b1.L001	Calb.t0120.b1.L002	Calb.t0120.b4.L001	Calb.t0120.b4.L002	Calb.t0150.b1.L001	Calb.t0150.b1.L002	Calb.t0150.b4.L001	Calb.t0150.b4.L002	Calb.t0180.b1.L001	Calb.t0180.b1.L002	Calb.t0180.b2.L001	Calb.t0180.b2.L002	Calb.t0210.b1.L001	Calb.t0210.b1.L002	Calb.t0210.b4.L001	Calb.t0210.b4.L002	Calb.t0240.b1.L001	Calb.t0240.b1.L002	Calb.t0240.b3.L001	Calb.t0240.b3.L002	Calb.t0360.b1.L001	Calb.t0360.b1.L002	Calb.t0360.b3.L001	Calb.t0360.b3.L002	Calb.t0480.b1.L001	Calb.t0480.b1.L002	Calb.t0480.b2.L001	Calb.t0480.b2.L002
orf19.3009	orf19.3009	90.9877798360308	89.8061780729837	90.7290950187848	99.0274107343837	98.223567432253	93.7889747763422	55.7702208252379	61.2004538383193	37.2559063897733	42.5195741942682	43.4512328812327	43.416146835406	42.6874403589557	33.2094648121999	40.6694265682742	38.2565538304298	50.1994445596876	54.3590613342164	50.1666860397381	48.4991172516853	91.208879531522	83.9935679287739	80.9463779100598	69.8530784454627	79.2780874139285	88.7367907333698	59.495723337348	60.4404023790629	113.226975753072	108.171373292259	100.42798622997	102.437637032818	100.033617373791	132.628755757312	81.3277172146467	78.4206436150956	60.003576673454	68.1178350766499	73.3880770947994	84.363934179762	77.7492025829086	78.2770880825792	82.81104481569	76.826433318911	94.5381552547936	76.9422225364521	83.6048807912127	77.2918682888201	88.0992076861197	89.5460622547669	89.1914420363119	89.4894267048394
orf19.301	orf19.301	84.0590542277514	91.7534265097754	91.6618953105154	92.6484693990771	116.925478200763	98.8242602351466	80.8506195390082	90.1249261283968	77.1409029251436	82.3010550122776	93.5361275289925	74.8372703590178	61.7247241767125	61.5188513592355	83.200726134498	72.0556547238249	65.777273838702	69.9379043610834	63.8741411345561	58.2002475234452	85.1049149600992	92.3002046075872	59.6995910553157	63.0525103987952	58.556022321903	59.1175261704027	50.2856650451016	62.8675661367881	96.345546807494	99.2970281886803	83.9454450923891	80.9953934699986	86.9624932291283	84.6395004186908	60.1945309344448	60.6283781445034	50.748179712827	44.7647300662968	61.4855373599614	63.8216012865977	64.8560405936451	76.879669111451	59.5500299857649	70.5980599167913	55.9110471661805	52.0957757724433	60.7793854323317	54.9874953192989	47.1307137422222	59.2607142725229	62.7204835705237	48.8334262647308
orf19.3010	orf19.3010	188.042010187981	193.801115276211	200.775203057008	196.013776912014	340.999047013038	332.755967085931	201.387676937806	247.609832049047	183.690511756574	181.537872627357	195.629567009579	218.028653699507	169.459626994549	196.553559375171	201.351248715265	197.547283463361	247.923466181258	242.980983749049	242.794606148578	207.322695707277	321.998439486799	247.660801046024	206.44046397288	193.731949453464	279.427073033632	284.374365414629	201.376652903904	220.644114115793	282.893795250179	293.635837069527	262.861949543712	253.038372842814	217.330820752059	238.846062417496	185.898622190183	197.067314077692	140.071314820995	137.579971257778	194.681306449089	179.73054330289	163.76140834603	168.43805257224	161.685081292783	154.026008121882	157.212904248499	198.016427427448	132.30097764182	193.96224627144	160.299088731868	168.204624075883	151.526397097846	160.42172983627
orf19.3010.1	orf19.3010.1	10633.9023174163	10599.961783294	11262.8868296408	11039.2637780729	9321.03618753261	9196.46699314285	6930.90266061541	6853.45550653176	9125.09525644995	8993.7705590671	9174.42944253578	9278.23984063035	8784.5327246876	8673.71721786962	8370.03174338814	8334.68734806714	9633.35891852881	9557.60330474501	8294.60286686867	8109.97649982676	7711.75534173446	7640.12450326659	6127.78059196134	5980.48794291775	7277.83736597287	7356.90407305823	5657.14518826523	5527.34113356094	10478.631694755	10261.4411538306	7076.21331576995	7128.81477126752	8675.56694129249	8569.31866066177	6877.16258440607	6758.4552119223	4242.8813534918	4169.71754853844	4784.8628217559	4817.62266508359	5199.65467823558	4954.6340031303	4300.85943253326	4347.56472146508	4741.17906424478	4827.83528186303	3665.11659464285	3596.84350465333	4014.04250383392	3968.91275150519	4915.83538508912	4755.72274579041
orf19.3012	orf19.3012	151.456232472674	146.304072808156	153.387791842976	164.157822163658	203.755070638034	205.08229905717	164.175872461286	160.299177527851	132.163378910911	119.732956721213	123.330156729886	132.320012155532	123.679908715029	119.736847134389	113.187936111502	120.040613782407	135.795544870972	133.914454781643	122.387050612863	114.940938870301	175.052085526568	167.016381083002	146.389747332701	132.356474744099	170.447198650684	168.884645864176	134.089256598116	135.610768423739	197.894699901277	188.946452737588	150.108931739134	135.905910554275	171.527069630715	158.400942874289	126.933627277606	126.111263889392	90.324736075159	69.0622737956455	103.19116748292	101.839873582863	110.154175670107	106.446667699323	114.176574320472	109.458089293452	121.334457139284	110.748611985416	92.1083565443658	94.7923721879753	111.016284066892	103.417908333654	101.060977406998	110.414229650929
orf19.3013	orf19.3013	1383.33417776916	1409.18835473601	1516.66632010658	1443.64978329411	1049.19074905382	1092.45121965839	729.286693858447	729.125854583207	1224.20515579357	1209.6112135186	1351.8998457041	1357.64983538088	1198.58005005654	1218.13679865716	1210.68115236161	1172.06879723555	1535.37505334744	1493.24384327402	1446.96783208659	1433.05913939179	2149.65230717995	2203.28088431221	1763.34315734076	1758.72704634816	2348.57145437194	2323.70260239446	1891.93077839373	1843.63887371969	1999.0477509248	2111.63802848626	1428.08911496743	1492.69189441655	1663.69781339947	1675.47388231438	1338.04771933013	1349.54630761413	941.879332296231	931.398256349409	1115.73097421168	1081.09109545428	1021.29398508832	982.953773913939	1170.02724724909	1105.6774758745	992.323633838527	1005.0348691726	1018.11796289664	927.369910158772	906.191041361737	940.305165527515	862.299919673655	837.025936019665
orf19.3014	orf19.3014	16234.0878784115	16502.7583938457	17638.0563733863	17272.5145390397	18016.3125965333	18370.5011769984	12888.3787041041	13218.3522603105	10085.0508602053	9965.68557335371	9935.23260751187	10229.1164809172	8608.44636338704	8688.67389281923	8605.48218188726	8274.55296166095	11523.6591917625	11540.6704310714	10805.5012361694	10738.6078474355	18463.0440729398	18251.3845168235	14833.2939719854	14449.0073338482	23889.7146380423	23681.1822168961	18844.2159465704	18611.6006146539	19736.8385422565	19865.7773762396	17208.8676035347	17110.8326157967	17149.3983499045	17333.6009423662	14640.225239835	14314.3450623519	10480.0427596824	10161.9290033609	12483.4708553647	12224.1503242694	10855.5375278613	10832.3474890821	11688.0674005738	11335.3665134698	10721.0766936255	10719.2842943293	11137.2804404431	10972.5798010843	10312.5633098353	9977.99131758081	9950.51354670923	10080.0708438941
orf19.3015	orf19.3015	95.6263940238228	82.7421501975892	81.2639929953222	106.432656241679	2466.51134439354	2486.44753222556	1635.01360316376	1553.94162922457	2949.9144584623	2900.41030214685	2777.29393269015	2737.69594956321	2480.27137484686	2384.37682579218	2145.74854812464	2149.54188467238	1101.17471656562	1086.58521585774	918.051971967007	923.991592908872	183.919539989112	197.922816921443	139.250454831924	151.21227632496	117.239474170228	115.433771330865	113.871597204908	113.002829233087	513.705550248979	569.638719610574	423.549483539135	445.076008470463	1108.15353075769	1079.24794482432	858.493422758825	837.743397844151	723.678574998787	687.076014427516	865.443263944732	915.812351035019	924.638972682492	874.824116452817	936.89356159172	971.856463150829	991.066379819231	983.499729898116	805.475406894414	847.60596416237	903.388830129056	862.647114632967	926.261680916033	884.27166297635
orf19.3016	orf19.3016	1241.68616026584	1085.13043560395	1035.99684582575	1049.63053764853	2670.04610712858	2684.84851573913	1883.20159671847	1840.51480482557	2554.52974588092	2485.68134404294	2515.0889389736	2666.14701982433	1442.69294477152	1454.80599230718	1305.26008632156	1359.0466958269	1151.70624290074	1316.01012754781	1252.99070346334	1198.74512594068	1419.29323382343	1372.32099306224	1171.95131271509	1158.42256454911	1920.70525086009	1944.84332329934	1574.58658877285	1533.33087936515	2864.936304049	2756.44597867142	2615.33639830846	2487.99284179967	4055.58705593224	4130.69664914809	3535.92678517258	3668.42071241246	3811.5765585565	3428.16846901534	4320.40835969287	4363.5652465469	4217.67154496081	4275.77645440411	5156.83366353708	5169.61906470217	5497.69166063516	5531.23184387196	6203.18250269916	5727.18615925213	6001.04159399358	5768.73454420497	5266.07030932195	5492.37303875089
orf19.3018	orf19.3018	243.356711344994	241.23561347385	221.604306655174	225.772497209001	315.164118637235	316.557612865624	232.966580713625	234.421732133331	267.408425292218	268.590775070279	233.842834265678	289.073061091828	201.310486600704	195.341547339316	205.710646478354	191.11892602631	199.521370694803	188.516636214772	207.786358367108	205.608671503046	236.332707566684	227.248288844323	205.150048902904	185.280693984228	197.467424314101	234.890530208086	193.308515879176	196.404136053586	262.633561335775	270.418197086053	272.742104936364	260.543827646742	282.499020553167	280.890494402828	201.725284589518	192.849613277726	152.620223729505	139.76874120779	187.950524244085	206.053849533731	166.259329162977	155.917080368069	186.563142470855	200.880742383795	171.827094529222	169.388975622624	211.531235159617	160.945003830088	167.990917936543	212.967270598796	165.841007090579	176.804313991406
orf19.3019	orf19.3019	146.802896078962	132.203300595492	152.59809127392	138.638012305596	168.387710940703	171.139372234145	114.023521278533	114.064472511054	129.673485700807	125.314725708323	148.561488096302	133.311274651918	105.110927395214	118.340920511731	84.1206792186126	82.5902343524333	80.5291690605149	78.1479234676833	66.5518349597624	57.3914051980081	98.1906501792729	98.5599304768078	77.1307014785904	77.6487913521623	95.7735442683316	100.775777357945	93.110589476004	95.7201154151182	185.894110879851	159.038081988985	157.231577844521	150.010367066572	183.419240657112	197.805935505069	140.428309815374	123.561868629761	123.1773433953	110.810559777026	142.129669282149	137.732198214942	139.237524363211	128.940184039409	146.093625648333	162.944849716236	177.914513741622	200.404326801964	188.48964682604	162.391525712803	179.499653460262	182.265822022868	179.256537995908	186.929020824017
orf19.302	orf19.302	234.24794107221	238.867514352125	162.945543061567	201.025334513658	191.87712660642	264.923630717908	233.253923667607	201.561097166423	137.770612819369	183.283634779032	197.935131019133	168.352033964363	152.965474621551	156.829876416656	129.746600481158	124.915417275532	193.966302003516	163.705671346623	161.653893328499	134.266570056216	209.028372473093	225.721803632452	210.809112696745	202.813239119161	270.90156055272	220.694006323729	147.267122043529	173.053998506299	219.139404714911	266.224403815306	274.821792434571	269.758520579686	254.604105166567	232.255127719296	159.951051332864	205.707040083916	153.204800517626	191.862357934124	151.29191437176	153.465158764931	232.389192370836	146.193837653865	177.821586017653	216.465833488925	250.714823280695	176.330735054701	216.28623468772	200.598549533412	170.892763008241	175.73085593084	188.639528704794	190.848125707336
orf19.3021	orf19.3021	84.2179825393901	105.113270791955	100.615365820278	97.3051768222009	101.610664474658	74.9312911628638	56.4684669955611	72.2205845264951	46.3624610032538	38.4965764805791	36.0978833971544	36.7596085173585	21.401144799774	22.7501121016569	21.6788844287521	22.3787641325529	45.5976203891723	49.043349456986	41.642294546055	44.4294087371882	188.59523557917	208.939549140924	161.98189862213	131.55145156344	282.426938788935	236.889071323424	203.027117961707	204.753104377887	257.607627982497	292.070706277998	232.060032913251	231.382428094224	268.515909404825	265.889489824192	216.114194648036	226.663796923093	169.666382200175	175.125707388602	190.969004845996	219.137309765884	203.486170024105	176.559557374181	178.160069870571	209.764397188877	223.654638884055	221.027225184246	232.48625453573	228.568986796473	251.529268194656	279.11310044875	263.928776722202	233.114339766095
orf19.3022	orf19.3022	927.141667986058	971.462137983862	950.642578334146	1026.84285508708	2166.54788446048	2138.44917813959	1448.34241805518	1436.89424869349	1702.0602980472	1763.17207288357	1727.19701589133	1700.62103322704	1564.73645285989	1509.52202250901	1452.39763497971	1377.94597423186	1539.39499868139	1682.47256049875	1429.71743479906	1435.70614625131	1407.84229499241	1468.27101418782	1219.89409610261	1151.30791705207	1162.97388431766	1058.34267548085	931.93684401338	948.374904944009	1193.61650102797	1172.26679609762	922.250931932776	913.593112647217	1115.52154837179	1095.56913053017	825.8789527964	861.367671461606	633.255431353619	646.747095348924	795.798410600631	810.267459090219	658.685737739753	719.411223269759	758.659827779665	769.675205134231	708.028441944707	698.350117689754	706.266267148905	643.237092468098	573.680917386478	619.780336645071	656.019821791756	655.019234804836
orf19.3023	orf19.3023	327.895037891978	298.739907956912	372.995666658985	356.294432148527	584.676975500444	596.796826564906	423.860143643392	407.749705522696	308.140027791799	331.009530049418	309.018764483908	335.474952722634	259.615544375193	255.891333493227	258.809924030944	251.482353892904	286.180647473168	267.027460295626	250.974786478721	242.170344912575	291.846739274192	346.370117187607	231.56635705811	243.855599172441	288.245684969587	294.535154540858	275.903928512819	287.543941255332	393.947775648303	412.98835844179	309.646538846696	301.289297586062	371.580436603101	387.745624405123	293.555891769512	266.686944736274	194.374624218887	222.630935034563	278.02516009781	270.646316904119	271.251759589821	246.924242510793	263.447526213526	267.09456519468	254.320423956391	258.407498890277	261.456330536917	264.849859553392	278.796888491254	241.209396479123	257.674738923363	253.51162454069
orf19.3026	orf19.3026	588.977316257147	570.825640056557	627.12727476653	622.830137978671	1006.52302407307	977.110733679332	725.688089441324	677.895606466157	594.005460170528	597.675837393114	575.481757736078	613.265770773738	563.122799627323	540.34138268095	505.523896057994	499.502066327909	645.426962328022	611.255641960787	590.312790379494	572.421124084257	839.888059711869	813.798778801568	686.613140524901	655.740228841977	720.884992952446	718.993876168391	549.707661482664	579.16318146547	847.100803337967	773.546866719047	590.592421396255	588.173911258012	732.379817620195	666.587914447893	512.170620887288	454.397470223097	407.802375363804	353.581107303614	463.609594448536	477.403541340645	416.623821740213	380.75447611695	458.528235486222	449.756980830038	434.053695607626	375.400524938898	365.131367666437	372.879556199651	371.411262446717	388.734281601309	403.387837006905	369.018092118904
orf19.3027	orf19.3027	1046.41299740214	1085.04788698509	1125.10340976907	1164.44849644543	1275.23765908429	1355.8383064402	946.539497624834	910.077557141583	937.636354379185	946.364866724448	912.848103842069	946.889575109618	824.668153244124	824.426710096093	846.79406681193	797.794755026057	1052.56085696155	1034.55584192722	873.598757427973	861.143221990356	1198.87757873254	1202.03742953285	955.004514255025	908.879280350911	1270.72202332049	1412.98858759098	1116.77447926043	1002.70365521472	1349.41684963017	1348.07122529674	1033.15064913544	1064.39276220125	1194.22330541006	1232.34094669148	1013.9935811247	959.553242279006	676.796654610786	687.168736057443	811.94939407846	895.527321696947	799.006484196356	770.31400352731	803.180619279013	811.045659971226	691.496071930826	684.721106790532	634.703056604858	712.575805230294	592.506608498708	612.250038282712	593.956753583314	552.177754249378
orf19.3029	orf19.3029	110.97285567653	103.373229973637	112.822061262956	139.751249515055	228.035226209372	206.616314444798	162.795528037672	171.477727504159	45.7106576186159	40.1131587903823	53.0175310982524	48.9312417850303	41.9030167442276	35.7506822939912	46.2565902905021	41.5102545002382	62.1083727534466	51.2546888722586	58.6347363236125	61.6691263960541	198.602106728183	168.328910901383	150.259316403238	151.24577822954	274.162923317476	293.903680220922	212.868633326999	234.309244500626	306.737765156987	291.239598581561	279.192766254106	272.182101323216	293.225474634853	249.838912838583	240.651016230374	256.610315736504	194.359926722623	163.880767541042	260.474708525876	237.895083854291	205.4930566058	208.05542345049	225.968623000669	233.129204517929	237.064455860625	270.119548768806	283.395134195499	236.34909253128	233.469564526766	262.511952427044	279.87379810723	266.443073167213
orf19.3030	orf19.3030	158.589615398626	160.747641928987	157.817396749492	144.456788059106	182.942531576283	182.652359122674	106.103192897441	118.303425217691	84.1918323690688	73.6531743880659	76.5385868938681	92.7790817462236	62.2992751318424	56.1254250208467	67.3555995290786	54.9612433306016	75.6747759058617	68.8140922920913	75.27435307589	69.0388749210353	126.106640458259	132.333170616965	126.079453957622	117.158267308466	135.780027734237	128.461163760646	125.183504515548	132.959716755233	196.686833429061	202.284532067437	148.644363396252	143.485725914	147.299288302932	157.649593799503	108.184036253827	112.074375915843	93.201626988662	99.6264344605894	105.883449187687	92.8900045678029	93.770160345207	94.5478142291529	107.84516389048	111.506843109564	129.251793706042	124.273732568391	72.008269410052	71.5318017273161	96.2073341141696	87.7384724231278	95.1090361115947	116.410429827513
orf19.3031	orf19.3031	685.756068796103	688.940878257398	763.318927364513	750.653015966587	964.16709481878	962.810022103857	717.634071508898	669.88359578418	1101.41567558476	1048.05805081823	1107.66077051247	1191.55541681173	939.015907213659	884.121106642279	885.878554533063	924.787569757473	1088.17458668326	1084.09769257955	1091.98649349132	1001.66245482514	1755.61574243095	1781.08377134743	1531.67361157892	1519.73979450486	2051.08907202258	1959.66657235502	1532.06282672392	1391.01428970605	1683.56276166188	1572.62634850248	1294.22174496606	1318.75002481801	1414.75737169857	1370.96084270855	1181.4033328686	1236.75657796488	888.448807682361	912.552629263429	1137.73003445504	1242.23050696359	915.764043561364	815.85927802387	1130.30083546334	1095.9739766719	875.013147997963	903.048044424621	924.048904306585	856.306571498628	821.108259391338	778.836697315013	705.497595490345	700.892543036985
orf19.3034	orf19.3034	540.555623424251	516.165161601186	578.555588030846	565.459453092802	2618.93020217525	2517.29067849951	1751.8294808905	1735.67530342233	2749.49941885331	2789.36508411877	2620.77238104932	2645.14434607112	2237.92100582935	2232.37113502429	2026.35413103611	1979.92366543773	1519.80011298818	1439.00314772358	1375.91851577516	1353.06898536797	739.42891175821	725.20494994489	628.911310001939	661.987237106745	564.726486532356	526.206717551746	435.707019048029	441.767166948349	691.95631892739	720.258908224842	486.221269923233	480.882287193711	716.264446787376	726.827887497169	503.955206298156	470.179125419787	348.337232711987	325.924530203648	446.914213949517	463.697426415314	456.277344820688	426.880445201701	412.692957413851	437.603306548174	421.189844695259	415.510506842462	368.512044208897	325.985766742963	378.652695516087	357.138822290119	442.770250430076	435.188671940302
orf19.3035	orf19.3035	271.492727942806	276.339517196259	341.892730172998	317.789452218367	497.945091084656	490.206415543492	328.345640978911	342.101147972549	378.411426392105	377.307707661943	382.338929870983	379.323281106322	324.205997097019	322.064485285623	319.358499719283	303.365070711212	304.000089484658	303.345896301445	295.835591165822	285.349466123067	276.903733908031	299.579445597111	225.323103790612	223.074788435961	233.201632324965	240.337230330495	219.286216317668	216.543363393988	330.457993333858	325.762639991483	224.68830631201	233.841035244179	288.721569089708	297.672487635528	216.964821872358	208.189074987365	163.636440638312	151.593665999492	189.457156994555	202.088323766103	185.122356934559	198.010853489775	225.901937373603	211.659638276274	184.685872308797	178.902538578262	174.846516364418	176.996595656034	177.893235044382	198.642022590721	199.543419981141	205.394939418955
orf19.3037	orf19.3037	1938.12662515661	1883.42147957535	2125.71915486293	2091.58298540003	5233.77328046819	5125.59449126623	3447.62277343854	3464.75247542246	7985.62284618098	7831.64440394168	7989.28513653821	7946.27253530816	8762.07177882809	8733.13737580568	8176.75252430922	7986.72555446937	7439.49684363571	7266.95262156127	6514.83943832874	6267.25981975353	3170.92106860691	3189.14141006512	2353.60270759206	2314.79970278785	2118.63383999437	2073.76912961805	1669.25395872394	1590.91040088844	2746.92272645021	2726.01060524845	1925.67544786823	1989.63904737382	3577.1694165222	3483.0007937287	2954.00906127002	2869.15978619729	2402.36999678647	2422.71238213302	2842.19927706146	2811.07608398182	2822.42141878246	2688.42823635878	3233.04706708399	3192.94772062972	2810.49353768956	2716.2327233966	2723.35113827503	2681.15566837475	2949.54748516912	2908.3972673145	3070.65383084579	3002.32432414197
orf19.3038	orf19.3038	1543.12680881913	1521.06189872433	1701.69345982313	1714.04499338958	1354.04268695612	1322.79395978088	895.077389046759	887.750169941663	302.510355422955	316.010197910649	319.692408666208	310.606179763216	269.159247917209	298.763651264325	290.954612565885	299.396007885854	439.203819795056	432.81258970391	438.436792685797	422.500050822669	1179.70794107699	1177.61812049183	967.084802186787	925.695650775273	1508.46251721001	1496.34554850778	1349.46654784974	1285.77457805265	2140.57394609997	2159.94196521482	1421.15702138368	1387.52343801539	2011.82393353851	1948.09803492026	1317.03881305129	1284.92774677928	971.069377683929	954.716118129985	1213.51552039197	1186.56794237958	1202.93791492851	1219.18259818391	1253.62269020901	1206.3908864917	1352.05614390742	1282.09835774325	1249.97558398125	1267.25850887762	1200.03079972488	1181.16565430705	1277.8751167108	1239.49883233704
orf19.304	orf19.304	67.7800644219103	54.8751186711015	57.2308759980927	73.0203649949341	245.301765412176	224.616798139946	174.348517273777	147.063277163532	240.616948183232	228.953635756196	237.212796547876	225.463104332683	203.830871682268	211.151434203211	199.076513390823	194.631295954032	135.053641479566	137.772771819117	125.124596732827	110.437182256937	85.7617514763079	71.8038938211243	71.6328398418619	68.5772619128271	88.8748698891242	94.850311454836	74.0422437942381	67.8195378774192	127.815724719664	133.316406454656	131.775602317253	119.797469742688	152.895278856367	149.247133319018	120.374878362969	127.931755053395	106.346821153124	108.378121101785	127.901456686477	131.528351651294	131.414638295033	134.4658419552	154.848063500292	143.276681317065	181.297106447269	159.030282695679	143.812913998779	153.473375367041	172.065454330956	162.562454225295	180.589071319101	173.904532175925
orf19.3040	orf19.3040	929.259605773424	863.654009924516	992.761707380696	927.737763949969	440.188814847578	473.798642541516	350.180921090465	354.831977702739	345.77098466371	354.873675979422	321.369590578581	311.850616963841	596.371024111148	581.792160804231	555.247522252828	519.672864534819	502.493040746898	507.240519405152	396.416245057023	395.888581992046	299.194463936397	282.711037031782	263.301911873654	263.957907644758	295.720495501473	302.55137339859	239.929263775385	227.477939115901	787.561896794449	820.883104861842	560.410829082172	555.726728784445	1223.1740665165	1278.6059355262	1012.7853165304	982.078935335585	789.432944470814	799.566484382223	977.809048210598	1023.97758615402	950.994414622084	911.406926619605	977.947512246749	942.778708313327	988.098669505501	1083.9503263522	840.933765351895	769.72736475372	686.875803761404	701.581489927104	730.285573863787	663.776440828417
orf19.3041	orf19.3041	335.273023973102	343.784714915923	362.544852024854	343.781106324301	825.327549109272	825.777019867029	610.151084861286	605.552408749677	233.053189332487	248.991407069732	224.397403771657	214.762690065478	205.648455938062	195.589494489016	191.021919380955	174.464652198433	159.892321510643	167.566550914784	167.620982198658	135.019556553269	189.541542680545	188.295658259105	150.062366364935	142.78022272539	185.752893175234	188.22595015342	179.888768482248	155.899828892324	255.988625720573	302.941239670986	237.210945958931	225.858765286276	310.040019332382	303.191329360195	231.696480834074	239.735673267343	187.957232006099	192.941747428111	216.713067359542	228.440008962423	230.366936661306	233.277502946385	233.447538908682	235.57867827001	287.374988770592	264.707361765005	260.699741306582	264.436948794256	274.649533974164	270.949689186685	242.620912331538	243.893055959247
orf19.3042	orf19.3042	111.648102787557	100.422688292453	115.526970751227	107.899788674295	119.102813137125	115.360351575073	85.0419114565212	76.661386994846	113.439223938528	95.3277228844755	111.15869934774	98.4223695107947	134.231190646687	158.017858442969	136.211684832219	125.08374283568	127.720033192558	126.560169663953	106.0887893417	118.32274768349	124.834254450772	134.844442719019	82.2258212204325	104.002532049416	134.108445956903	151.709889794761	126.889305389799	172.723125535333	152.753386590571	179.622455096083	128.554066461491	153.124724099851	173.419155925357	169.518819084337	127.513082113481	110.558549590356	103.948935004225	84.476362264506	113.036767943096	126.341373616756	116.681290635311	133.76500388019	122.009390459683	127.079714119768	106.07382236969	99.0947865865071	85.6573556736321	92.7775771639673	98.7352254794973	101.137430087699	81.6339484608412	70.5387497790588
orf19.3043	orf19.3043	323.699590085456	313.811113510305	355.164935898646	362.88288587581	806.23203926283	833.129005407782	580.884195171714	568.126242379485	260.563267945463	232.508048613378	215.334465157292	241.946278121072	182.513990856906	205.123252105607	159.153055961064	161.489293379293	219.860400717169	201.697172960664	194.643009784956	180.714154896351	307.096804199486	326.776297820193	272.978725707463	260.946349254045	404.180338895422	358.766586872341	321.454336539335	315.372764528827	455.74517869482	500.068538715785	336.085048698113	367.007510944221	517.64914521872	483.02224258324	387.507013542091	396.242123519146	330.611660591527	335.444775879445	392.233058324158	394.129351022541	349.479959094446	359.569869177816	400.333351436058	374.651717773883	430.963159031762	422.435318202928	409.82046745626	381.114440269184	409.462563350241	380.957823081224	412.495133489859	368.360592840033
orf19.3045	orf19.3045	540.639603737219	501.619737517532	558.415607866564	536.820173202723	924.50676917031	979.222159600363	673.110774068707	664.269731992914	719.535304241239	708.570448987358	687.364245380225	689.351467117082	598.522616742914	584.486897297841	534.358627760556	575.067357787804	702.43372779393	739.779350763525	590.898782655006	588.452779342587	880.963472490778	862.406265667319	709.95678507896	767.023448084957	878.350849736621	818.881763403767	643.299538355911	658.025850320082	802.156118136441	840.297438075985	617.907466829672	647.366473372151	783.999786888008	758.089519263379	550.151904209015	555.921120077075	398.855931062692	421.060184503099	468.678736363885	453.636529314486	475.382765323723	471.108148477004	436.560537302009	451.542361493028	412.855541482312	442.23621000911	371.270252711725	409.269521531687	382.22514791133	348.099146913177	362.310657482364	335.095805686259
orf19.3047	orf19.3047	374.053700701127	389.833482442299	422.595272770919	413.360494298091	479.351225819739	444.046850767802	327.256827729834	326.966385750915	191.071650435094	202.16092308589	212.579237451019	221.158673072711	158.173206645976	157.931068983617	161.638555609897	160.257100300651	200.547927179114	191.7051628963	169.451903765603	193.497834957604	314.760023007498	323.229893686744	255.096865536573	264.331540405086	340.687937610401	337.14359856518	281.190400851053	270.274585050516	404.246701233882	415.451533470192	308.242326301927	283.585758979208	357.030476710996	363.252495082689	247.857639497019	258.0209837232	182.950810953069	192.756748985721	235.68365611462	237.490382139813	250.573858861485	241.252519761409	259.162812677959	261.307602873603	217.039447410363	237.433560974793	248.179944482296	239.03986910168	228.067854213704	223.239909655052	229.353120969847	225.653308094501
orf19.3048	orf19.3048	295.22955663939	285.132456170033	332.5205364806	325.415164017403	63.4591131556558	66.4946792595377	40.8477073244817	41.5837129048259	248.765944175245	243.49527356018	247.926651692871	266.658122742147	158.286684501813	162.132183036044	149.893653032277	163.585331202241	118.329658038426	122.970526850852	113.173409736535	105.511890976256	282.944346797256	295.445571498935	199.308256637744	214.372431594166	293.140879741054	297.649841136798	267.265661299386	258.737302722225	333.408839676187	317.039978486792	247.889913047502	251.254789012288	274.960598646621	295.217601111883	258.769943142175	241.20959886166	153.336075881984	139.016281143685	182.56117087768	187.89262261196	146.533439273018	151.453511648734	171.072017897986	154.523780405954	92.235481267516	89.6443252533996	82.3634213390638	79.1988050748916	108.286413710453	99.5135495039886	98.9485323969536	94.9177711261675
orf19.3049	orf19.3049	3.21341293242407	2.57017525664443	6.56171870218636	4.60046937949838	1.28224622845942	5.12391657948334	3.15332676836883	0.63279238646063	2.74660667679818	5.49163197575676	1.60187216238326	3.38907323709332	3.61005185375386	3.60854691575079	2.60719255837712	5.22130972160423	6.10828332408861	1.52706364280434	1.04986901651073	2.62748159132675	2.33447949728621	4.6711455669234	1.77304806297801	1.77793239146598	4.93412783000731	3.71421644139657	3.75075699172015	3.12863928716487	5.99481741774861	3.32927801115353	35.4883217054667	42.2590994029314	1.32141132643592	4.62634325721887	3.76128799734603	2.50856350148039	0.629141531887	0	0.632826994175095	2.53364992145706	4.43058053957679	0.633588753635254	1.26219193926191	1.26607267539672	0	2.49038392604266	1.99121107489597	1.86459117238142	1.24022515153535	4.08250733341424	3.80477169731074	0
